Unnamed: 0,vg_image_id,vg_object_id,image_file,link_vg,vg_obj_name,vg_domain,vg_synset,vg_same_object,vg_adequacy_mean,vg_inadequacy_type,vg_image_name,vg_cat,clusters,topname,adequacy_mean,inadequacy_type,total_responses,perc_top,H,N,domain,split,same_object,vg_bbox_xywh,mn_bbox_xywh,human_nouns,llava_output
15234,2375495,722078,http://manynames.upf.edu//2375495_722078_desk.png,https://cs.stanford.edu/people/rak248/VG_100K/2375495.jpg,desk,home,furnishing.n.02,{'table': 1.0},1.0,{'None': 1.0},2375495.jpg,"instrumentality, instrumentation","[{'31': ['table', 'desk']}, {'2': ['keyboard']}]",desk,"{'keyboard': 0.33, 'desk': 1.0, 'table': 1.0}","{'keyboard': {'bounding box': 1.0}, 'desk': {'None': 1.0}, 'table': {'None': 1.0}}",31,0.7419354838709677,0.8238116333123171,2,home,train,"{'keyboard': {'keyboard': 1.0, 'desk': 0.0, 'table': 0.0}, 'desk': {'keyboard': 0.0, 'desk': 1.0, 'table': 1.0}, 'table': {'keyboard': 0.0, 'desk': 1.0, 'table': 1.0}}","[1, 207, 499, 168]","[0, 240, 597, 207]","{'desk': 23, 'table': 8, 'keyboard': 2, 'computer': 1, 'dustbin': 1, 'laptop': 1}","[['Computer'], ['Computer'], ['Computer'], ['Computer'], ['Computer']]"
17354,2383991,529114,http://manynames.upf.edu//2383991_529114_bed.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2383991.jpg,bed,home,furnishing.n.02,"{'bed sheet': 0.33, 'blanket': 0.33}",1.0,{'None': 1.0},2383991.jpg,"instrumentality, instrumentation","[{'13': ['bed sheet', 'blanket']}, {'21': ['bed']}]",bed,"{'bed': 1.0, 'blanket': 1.0, 'bed sheet': 1.0}","{'bed': {'None': 1.0}, 'blanket': {'None': 1.0}, 'bed sheet': {'None': 1.0}}",34,0.6176470588235294,1.300168991505199,3,home,train,"{'bed': {'bed': 1.0, 'blanket': 0.33, 'bed sheet': 0.33}, 'blanket': {'bed': 0.33, 'blanket': 1.0, 'bed sheet': 0.67}, 'bed sheet': {'bed': 0.33, 'blanket': 0.67, 'bed sheet': 1.0}}","[0, 160, 389, 127]","[0, 184, 471, 159]","{'bed': 21, 'blanket': 9, 'bed sheet': 4, 'bedding': 1, 'mattress': 1}","[['Book'], ['Book'], ['Book'], ['Book'], ['Book']]"
299,1980,1645467,http://manynames.upf.edu//1980_1645467_bed.png,https://cs.stanford.edu/people/rak248/VG_100K_2/1980.jpg,bed,home,furnishing.n.02,{},1.0,{'None': 1.0},1980.jpg,"instrumentality, instrumentation",[{'32': ['bed']}],bed,{'bed': 1.0},{'bed': {'None': 1.0}},32,1.0,0.0,1,home,train,{'bed': {'bed': 1.0}},"[0, 166, 800, 434]","[0, 117, 596, 330]","{'bed': 32, 'lamp': 1, 'laptop': 1, 'bedroom': 1, 'furniture': 1}","[['Bed'], ['Bed'], ['Bed'], ['Bed'], ['Bed']]"
7704,2347835,887045,http://manynames.upf.edu//2347835_887045_blender.png,https://cs.stanford.edu/people/rak248/VG_100K/2347835.jpg,blender,home,kitchen_utensil.n.01,{},1.0,{'None': 1.0},2347835.jpg,"instrumentality, instrumentation",[{'32': ['blender']}],blender,{'blender': 1.0},{'blender': {'None': 1.0}},32,1.0,0.0,1,home,train,{'blender': {'blender': 1.0}},"[175, 33, 160, 294]","[202, 32, 198, 357]","{'blender': 32, 'mixer juicer': 1, 'dixie': 1, 'mix': 1}","[['Blender'], ['Blender'], ['Blender'], ['Blender'], ['Blender']]"
5325,2337238,958628,http://manynames.upf.edu//2337238_958628_bowl.png,https://cs.stanford.edu/people/rak248/VG_100K/2337238.jpg,bowl,home,vessel.n.03,{},1.0,{'None': 1.0},2337238.jpg,"instrumentality, instrumentation",[{'34': ['bowl']}],bowl,{'bowl': 1.0},{'bowl': {'None': 1.0}},34,1.0,0.0,1,home,train,{'bowl': {'bowl': 1.0}},"[208, 65, 291, 153]","[241, 70, 354, 189]","{'bowl': 34, 'plate': 1, 'cup': 1}","[['Carrot'], ['Carrot'], ['Carrot'], ['Carrot'], ['Carrot']]"
24446,2414179,158371,http://manynames.upf.edu//2414179_158371_bench.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2414179.jpg,bench,home,furnishing.n.02,{'chair': 1.0},1.0,{'None': 1.0},2414179.jpg,"instrumentality, instrumentation","[{'35': ['chair', 'bench']}]",bench,"{'bench': 1.0, 'chair': 0.67}","{'bench': {'None': 1.0}, 'chair': {'None': 0.3, 'visual': 0.7}}",35,0.9428571428571428,0.3159971329784246,2,home,train,"{'bench': {'bench': 1.0, 'chair': 1.0}, 'chair': {'bench': 1.0, 'chair': 1.0}}","[71, 328, 248, 153]","[56, 286, 229, 144]","{'bench': 33, 'chair': 2, 'wooden leg': 1}","[['Bench'], ['Bench'], ['Bench'], ['Bench'], ['Bench']]"
10136,2357271,2094826,http://manynames.upf.edu//2357271_2094826_table.png,https://cs.stanford.edu/people/rak248/VG_100K/2357271.jpg,table,home,furnishing.n.02,{},1.0,{'None': 1.0},2357271.jpg,"instrumentality, instrumentation","[{'26': ['table']}, {'4': ['cake']}]",table,"{'cake': 0.33, 'table': 1.0}","{'cake': {'bounding box': 1.0}, 'table': {'None': 1.0}}",26,1.0,0.0,1,home,train,"{'cake': {'cake': 1.0, 'table': 0.0}, 'table': {'cake': 0.0, 'table': 1.0}}","[0, 242, 500, 132]","[0, 281, 596, 164]","{'table': 26, 'cake': 4, 'food': 1, 'att': 1, 'eyeglass': 1, 'dining table': 1, 'plate': 1, 'desk': 1}","[['Cake'], ['Cake'], ['Cake'], ['Cake'], ['Cake']]"
23839,2411926,206787,http://manynames.upf.edu//2411926_206787_cabinet.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2411926.jpg,counter,home,furnishing.n.02,"{'drawer': 0.25, 'cabinet': 0.5, 'table': 0.5, 'cupboard': 0.25}",0.62,"{'bounding box': 0.8, 'None': 0.2}",2411926.jpg,"instrumentality, instrumentation","[{'20': ['cupboard', 'table', 'cabinet']}, {'22': ['counter', 'table', 'cabinet']}, {'6': ['cupboard', 'drawer']}]",cabinet,"{'cabinet': 0.88, 'counter': 0.62, 'table': 0.5, 'drawer': 0.62, 'cupboard': 0.88}","{'cabinet': {'None': 0.8, 'bounding box': 0.2}, 'counter': {'bounding box': 0.8, 'None': 0.2}, 'table': {'visual': 0.5, 'None': 0.2, 'bounding box': 0.2}, 'drawer': {'bounding box': 0.8, 'None': 0.2}, 'cupboard': {'None': 0.8, 'bounding box': 0.2}}",28,0.5,1.9795952117099729,5,home,train,"{'cabinet': {'cabinet': 1.0, 'counter': 0.5, 'table': 0.5, 'drawer': 0.25, 'cupboard': 0.5}, 'counter': {'cabinet': 0.5, 'counter': 1.0, 'table': 0.5, 'drawer': 0.25, 'cupboard': 0.25}, 'table': {'cabinet': 0.5, 'counter': 0.5, 'table': 1.0, 'drawer': 0.25, 'cupboard': 0.5}, 'drawer': {'cabinet': 0.25, 'counter': 0.25, 'table': 0.25, 'drawer': 1.0, 'cupboard': 0.75}, 'cupboard': {'cabinet': 0.5, 'counter': 0.25, 'table': 0.5, 'drawer': 0.75, 'cupboard': 1.0}}","[67, 164, 406, 331]","[53, 141, 373, 305]","{'cabinet': 14, 'counter': 5, 'table': 3, 'drawer': 3, 'cupboard': 3, 'snakes': 1, 'coke': 1, 'foods': 1, 'stand': 1, 'kitchen counter': 1, 'kitchen cabinet': 1, 'dresser': 1, 'storage': 1}","[['Cake'], ['Cake'], ['Cake'], ['Cake'], ['Cake']]"
6363,2342530,2936078,http://manynames.upf.edu//2342530_2936078_curtain.png,https://cs.stanford.edu/people/rak248/VG_100K/2342530.jpg,curtain,home,furnishing.n.02,"{'screen': 1.0, 'shower curtain': 1.0}",1.0,{'None': 1.0},2342530.jpg,"instrumentality, instrumentation","[{'34': ['screen', 'shower curtain', 'curtain']}]",curtain,"{'curtain': 1.0, 'shower curtain': 1.0, 'screen': 0.67}","{'curtain': {'None': 1.0}, 'shower curtain': {'None': 1.0}, 'screen': {'None': 0.3, 'visual': 0.7}}",34,0.7941176470588235,0.9112392226370906,3,home,train,"{'curtain': {'curtain': 1.0, 'shower curtain': 1.0, 'screen': 1.0}, 'shower curtain': {'curtain': 1.0, 'shower curtain': 1.0, 'screen': 1.0}, 'screen': {'curtain': 1.0, 'shower curtain': 1.0, 'screen': 1.0}}","[283, 0, 197, 305]","[331, 0, 242, 371]","{'curtain': 27, 'shower curtain': 5, 'screen': 2, 'shower': 1, 'toilet': 1}","[['Toilet'], ['Toilet'], ['Toilet'], ['Toilet'], ['Toilet']]"
16337,2379579,551903,http://manynames.upf.edu//2379579_551903_toilet.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2379579.jpg,bowl,home,vessel.n.03,"{'toilet seat': 0.33, 'lid': 0.33, 'toilet lid': 0.33}",0.83,"{'visual': 0.3, 'None': 0.7}",2379579.jpg,"instrumentality, instrumentation","[{'8': ['toilet lid', 'toilet seat', 'lid']}, {'16': ['toilet']}, {'3': ['sink']}]",toilet,"{'sink': 0.0, 'toilet': 0.5, 'toilet seat': 1.0, 'toilet lid': 1.0, 'lid': 1.0}","{'sink': {'visual': 1.0}, 'toilet': {'bounding box': 1.0}, 'toilet seat': {'None': 1.0}, 'toilet lid': {'None': 1.0}, 'lid': {'None': 1.0}}",24,0.6666666666666666,1.4182958340544896,4,home,train,"{'sink': {'sink': 1.0, 'toilet': 0.33, 'toilet seat': 0.33, 'toilet lid': 0.33, 'lid': 0.33}, 'toilet': {'sink': 0.33, 'toilet': 1.0, 'toilet seat': 0.33, 'toilet lid': 0.33, 'lid': 0.33}, 'toilet seat': {'sink': 0.33, 'toilet': 0.33, 'toilet seat': 1.0, 'toilet lid': 1.0, 'lid': 1.0}, 'toilet lid': {'sink': 0.33, 'toilet': 0.33, 'toilet seat': 1.0, 'toilet lid': 1.0, 'lid': 1.0}, 'lid': {'sink': 0.33, 'toilet': 0.33, 'toilet seat': 1.0, 'toilet lid': 1.0, 'lid': 1.0}}","[98, 238, 204, 233]","[81, 206, 189, 215]","{'toilet': 16, 'toilet seat': 4, 'toilet lid': 2, 'lid': 2, 'sink': 3, 'bathtub': 1, 'ta spine': 1, 'scissor': 1, 'tile': 1, 'dustbin': 1, 'seat': 1, 'bowl': 1, 'toilet bowl': 1, 'western toilet': 1}","[['Toilet'], ['Toilet'], ['Toilet'], ['Toilet'], ['Toilet']]"
6605,2343495,923108,http://manynames.upf.edu//2343495_923108_couch.png,https://cs.stanford.edu/people/rak248/VG_100K/2343495.jpg,couch,home,furnishing.n.02,{'sofa': 1.0},1.0,{'None': 1.0},2343495.jpg,"instrumentality, instrumentation","[{'32': ['sofa', 'couch']}, {'3': ['table']}]",couch,"{'table': 0.33, 'couch': 1.0, 'sofa': 1.0}","{'table': {'bounding box': 1.0}, 'couch': {'None': 1.0}, 'sofa': {'None': 1.0}}",32,0.75,0.8112781244591328,2,home,train,"{'table': {'table': 1.0, 'couch': 0.0, 'sofa': 0.0}, 'couch': {'table': 0.0, 'couch': 1.0, 'sofa': 1.0}, 'sofa': {'table': 0.0, 'couch': 1.0, 'sofa': 1.0}}","[1, 91, 422, 217]","[0, 102, 511, 266]","{'couch': 24, 'sofa': 8, 'table': 3, 'cap': 1}","[['Couch'], ['Couch'], ['Couch'], ['Couch'], ['Couch']]"
23387,2410139,225105,http://manynames.upf.edu//2410139_225105_carpet.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2410139.jpg,carpet,home,furnishing.n.02,"{'rug': 1.0, 'floor': 0.67}",0.83,"{'bounding box': 0.3, 'None': 0.7}",2410139.jpg,"instrumentality, instrumentation","[{'26': ['floor', 'rug', 'carpet']}, {'4': ['table']}]",carpet,"{'table': 0.33, 'carpet': 0.83, 'floor': 1.0, 'rug': 0.83}","{'table': {'bounding box': 0.7, 'visual': 0.3}, 'carpet': {'None': 0.7, 'bounding box': 0.3}, 'floor': {'None': 1.0}, 'rug': {'None': 0.7, 'bounding box': 0.3}}",26,0.3846153846153846,1.5696670098234895,3,home,val,"{'table': {'table': 1.0, 'carpet': 0.0, 'floor': 0.0, 'rug': 0.0}, 'carpet': {'table': 0.0, 'carpet': 1.0, 'floor': 0.67, 'rug': 1.0}, 'floor': {'table': 0.0, 'carpet': 0.67, 'floor': 1.0, 'rug': 0.67}, 'rug': {'table': 0.0, 'carpet': 1.0, 'floor': 0.67, 'rug': 1.0}}","[29, 358, 275, 143]","[19, 313, 253, 134]","{'carpet': 10, 'floor': 9, 'rug': 7, 'table': 4, 'self': 1, 'wood': 1, 'tile': 1, 'cabinet': 1, 'florin': 1}","[['Sink'], ['Sink'], ['Sink'], ['Sink'], ['Sink']]"
10775,2359481,2289890,http://manynames.upf.edu//2359481_2289890_couch.png,https://cs.stanford.edu/people/rak248/VG_100K/2359481.jpg,couch,home,furnishing.n.02,{'sofa': 1.0},1.0,{'None': 1.0},2359481.jpg,"instrumentality, instrumentation","[{'31': ['sofa', 'couch']}]",couch,"{'couch': 1.0, 'sofa': 1.0}","{'couch': {'None': 1.0}, 'sofa': {'None': 1.0}}",31,0.7096774193548387,0.869137580612638,2,home,train,"{'couch': {'couch': 1.0, 'sofa': 1.0}, 'sofa': {'couch': 1.0, 'sofa': 1.0}}","[1, 267, 350, 108]","[0, 311, 424, 136]","{'couch': 22, 'sofa': 9, 'bellow': 1, 'pillow': 1, 'furniture': 1, 'skirt': 1, 'dress': 1}","[['Couch'], ['Wii'], ['Wii'], ['Couch'], ['Couch']]"
21315,2402249,1138610,http://manynames.upf.edu//2402249_1138610_desk.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2402249.jpg,desk,home,furnishing.n.02,{'table': 1.0},1.0,{'None': 1.0},2402249.jpg,"instrumentality, instrumentation","[{'25': ['table', 'desk']}, {'3': ['keyboard']}, {'6': ['laptop']}]",desk,"{'laptop': 0.17, 'keyboard': 0.17, 'desk': 1.0, 'table': 1.0}","{'laptop': {'bounding box': 1.0}, 'keyboard': {'bounding box': 1.0}, 'desk': {'None': 1.0}, 'table': {'None': 1.0}}",25,0.72,0.8554508105601306,2,home,train,"{'laptop': {'laptop': 1.0, 'keyboard': 0.0, 'desk': 0.0, 'table': 0.0}, 'keyboard': {'laptop': 0.0, 'keyboard': 1.0, 'desk': 0.0, 'table': 0.0}, 'desk': {'laptop': 0.0, 'keyboard': 0.0, 'desk': 1.0, 'table': 1.0}, 'table': {'laptop': 0.0, 'keyboard': 0.0, 'desk': 1.0, 'table': 1.0}}","[3, 129, 497, 201]","[0, 147, 597, 247]","{'desk': 18, 'table': 7, 'laptop': 6, 'keyboard': 3, 'flower pot': 1, 'desktop': 1}","[['Laptop'], ['Laptop'], ['Laptop'], ['Laptop'], ['Laptop']]"
4008,2330160,2864133,http://manynames.upf.edu//2330160_2864133_desk.png,https://cs.stanford.edu/people/rak248/VG_100K/2330160.jpg,desk,home,furnishing.n.02,{'table': 1.0},1.0,{'None': 1.0},2330160.jpg,"instrumentality, instrumentation","[{'30': ['table', 'desk']}, {'2': ['laptop']}]",desk,"{'laptop': 0.0, 'desk': 1.0, 'table': 1.0}","{'laptop': {'bounding box': 1.0}, 'desk': {'None': 1.0}, 'table': {'None': 1.0}}",30,0.8,0.7219280948873623,2,home,train,"{'laptop': {'laptop': 1.0, 'desk': 0.0, 'table': 0.0}, 'desk': {'laptop': 0.0, 'desk': 1.0, 'table': 1.0}, 'table': {'laptop': 0.0, 'desk': 1.0, 'table': 1.0}}","[1, 146, 489, 228]","[0, 167, 590, 279]","{'desk': 24, 'table': 6, 'laptop': 2, 'wood': 1, 'desktop': 1, 'carpet': 1, 'electronics': 1}","[['Computer'], ['Computer'], ['Computer'], ['Computer'], ['Computer']]"
2085,2319370,1002562,http://manynames.upf.edu//2319370_1002562_sink.png,https://cs.stanford.edu/people/rak248/VG_100K/2319370.jpg,counter,home,furnishing.n.02,"{'cabinet': 1.0, 'bathroom sink': 0.25, 'vanity': 1.0, 'sink': 0.25}",0.88,"{'bounding box': 0.2, 'None': 0.8}",2319370.jpg,"instrumentality, instrumentation","[{'15': ['counter', 'cabinet', 'vanity']}, {'15': ['sink', 'bathroom sink']}]",sink,"{'sink': 0.5, 'vanity': 0.88, 'counter': 0.88, 'cabinet': 1.0, 'bathroom sink': 0.5}","{'sink': {'bounding box': 0.8, 'None': 0.2}, 'vanity': {'visual': 0.2, 'None': 0.8}, 'counter': {'bounding box': 0.2, 'None': 0.8}, 'cabinet': {'None': 1.0}, 'bathroom sink': {'bounding box': 0.8, 'None': 0.2}}",30,0.4333333333333333,1.9979914024563727,5,home,train,"{'sink': {'sink': 1.0, 'vanity': 0.25, 'counter': 0.25, 'cabinet': 0.25, 'bathroom sink': 1.0}, 'vanity': {'sink': 0.25, 'vanity': 1.0, 'counter': 1.0, 'cabinet': 1.0, 'bathroom sink': 0.25}, 'counter': {'sink': 0.25, 'vanity': 1.0, 'counter': 1.0, 'cabinet': 1.0, 'bathroom sink': 0.25}, 'cabinet': {'sink': 0.25, 'vanity': 1.0, 'counter': 1.0, 'cabinet': 1.0, 'bathroom sink': 0.25}, 'bathroom sink': {'sink': 1.0, 'vanity': 0.25, 'counter': 0.25, 'cabinet': 0.25, 'bathroom sink': 1.0}}","[239, 173, 245, 158]","[278, 200, 300, 196]","{'sink': 13, 'vanity': 7, 'counter': 6, 'cabinet': 2, 'bathroom sink': 2, 'faucet': 1, 'table': 1, 'wood': 1, 'bathroom vanity': 1, 'bathroom countertop': 1, 'bathroom counter': 1}","[['Mirror'], ['American flag'], ['American flag'], ['American flag'], ['American flag']]"
2316,2320384,3790811,http://manynames.upf.edu//2320384_3790811_bench.png,https://cs.stanford.edu/people/rak248/VG_100K/2320384.jpg,bench,home,furnishing.n.02,"{'table': 0.33, 'chair': 0.67}",1.0,{'None': 1.0},2320384.jpg,"instrumentality, instrumentation","[{'20': ['chair', 'bench']}, {'13': ['table']}]",bench,"{'table': 0.33, 'bench': 1.0, 'chair': 0.5}","{'table': {'bounding box': 0.7, 'None': 0.3}, 'bench': {'None': 1.0}, 'chair': {'visual': 0.3, 'bounding box': 0.3, 'None': 0.3}}",20,0.9,0.4689955935892813,2,home,train,"{'table': {'table': 1.0, 'bench': 0.33, 'chair': 0.33}, 'bench': {'table': 0.33, 'bench': 1.0, 'chair': 0.67}, 'chair': {'table': 0.33, 'bench': 0.67, 'chair': 1.0}}","[0, 142, 175, 229]","[0, 120, 163, 212]","{'bench': 18, 'chair': 2, 'table': 13, 'dog': 1}","[['Chair'], ['Chair'], ['Table'], ['Chair'], ['Table']]"
3352,2326706,3190275,http://manynames.upf.edu//2326706_3190275_desk.png,https://cs.stanford.edu/people/rak248/VG_100K/2326706.jpg,desk,home,furnishing.n.02,{'table': 0.67},1.0,{'None': 1.0},2326706.jpg,"instrumentality, instrumentation","[{'26': ['table', 'desk']}, {'8': ['plate']}]",desk,"{'plate': 0.5, 'desk': 1.0, 'table': 1.0}","{'plate': {'bounding box': 1.0}, 'desk': {'None': 1.0}, 'table': {'None': 1.0}}",26,0.6923076923076923,0.8904916402194913,2,home,train,"{'plate': {'plate': 1.0, 'desk': 0.0, 'table': 0.0}, 'desk': {'plate': 0.0, 'desk': 1.0, 'table': 0.67}, 'table': {'plate': 0.0, 'desk': 0.67, 'table': 1.0}}","[1, 137, 472, 236]","[0, 156, 570, 288]","{'desk': 18, 'table': 8, 'plate': 8, 'food': 1}","[['Coffee mug'], ['Glass'], ['Cup'], ['Glass'], ['Glass']]"
1589,2317366,3466886,http://manynames.upf.edu//2317366_3466886_carpet.png,https://cs.stanford.edu/people/rak248/VG_100K/2317366.jpg,carpet,home,furnishing.n.02,"{'floor': 1.0, 'rug': 1.0, 'stage': 0.33}",1.0,{'None': 1.0},2317366.jpg,"instrumentality, instrumentation","[{'20': ['floor', 'rug', 'carpet']}, {'4': ['stage']}, {'3': ['wheel']}, {'2': ['bike']}]",carpet,"{'wheel': 0.17, 'bike': 0.0, 'carpet': 1.0, 'floor': 1.0, 'stage': 0.83, 'rug': 1.0}","{'wheel': {'bounding box': 1.0}, 'bike': {'bounding box': 1.0}, 'carpet': {'None': 1.0}, 'floor': {'None': 1.0}, 'stage': {'None': 0.7, 'bounding box': 0.3}, 'rug': {'None': 1.0}}",24,0.4583333333333333,1.821695404408628,4,home,train,"{'wheel': {'wheel': 1.0, 'bike': 0.0, 'carpet': 0.0, 'floor': 0.0, 'stage': 0.0, 'rug': 0.0}, 'bike': {'wheel': 0.0, 'bike': 1.0, 'carpet': 0.0, 'floor': 0.0, 'stage': 0.0, 'rug': 0.0}, 'carpet': {'wheel': 0.0, 'bike': 0.0, 'carpet': 1.0, 'floor': 1.0, 'stage': 0.33, 'rug': 1.0}, 'floor': {'wheel': 0.0, 'bike': 0.0, 'carpet': 1.0, 'floor': 1.0, 'stage': 0.33, 'rug': 1.0}, 'stage': {'wheel': 0.0, 'bike': 0.0, 'carpet': 0.33, 'floor': 0.33, 'stage': 1.0, 'rug': 0.33}, 'rug': {'wheel': 0.0, 'bike': 0.0, 'carpet': 1.0, 'floor': 1.0, 'stage': 0.33, 'rug': 1.0}}","[0, 130, 497, 242]","[0, 148, 596, 295]","{'carpet': 11, 'floor': 6, 'stage': 4, 'rug': 3, 'wheel': 3, 'bike': 2, 'motor': 1, 'platform': 1, 'table': 1, 'chrome': 1, 'motorcycle': 1}","[['Motorcycle'], ['Motorcycle'], ['Motorcycle'], ['Motorcycle'], ['Motorcycle']]"
17477,2384500,526299,http://manynames.upf.edu//2384500_526299_bottle.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2384500.jpg,bottle,home,vessel.n.03,"{'wine bottle': 1.0, 'wine': 0.67}",1.0,{'None': 1.0},2384500.jpg,"instrumentality, instrumentation","[{'31': ['wine', 'wine bottle', 'bottle']}, {'2': ['glass']}]",bottle,"{'glass': 0.0, 'bottle': 1.0, 'wine': 1.0, 'wine bottle': 1.0}","{'glass': {'bounding box': 0.7, 'other': 0.3}, 'bottle': {'None': 1.0}, 'wine': {'None': 1.0}, 'wine bottle': {'None': 1.0}}",31,0.5161290322580645,1.4435859418929904,3,home,train,"{'glass': {'glass': 1.0, 'bottle': 0.0, 'wine': 0.0, 'wine bottle': 0.0}, 'bottle': {'glass': 0.0, 'bottle': 1.0, 'wine': 0.67, 'wine bottle': 1.0}, 'wine': {'glass': 0.0, 'bottle': 0.67, 'wine': 1.0, 'wine bottle': 0.67}, 'wine bottle': {'glass': 0.0, 'bottle': 1.0, 'wine': 0.67, 'wine bottle': 1.0}}","[140, 0, 107, 449]","[118, 0, 103, 408]","{'bottle': 16, 'wine': 10, 'wine bottle': 5, 'glass': 2, 'drink': 1, 'glass bottle': 1, 'winebibber': 1}","[['Wine'], ['Wine'], ['Wine'], ['Wine'], ['Wine']]"
8032,2349037,2300759,http://manynames.upf.edu//2349037_2300759_bench.png,https://cs.stanford.edu/people/rak248/VG_100K/2349037.jpg,bench,home,furnishing.n.02,{},1.0,{'None': 1.0},2349037.jpg,"instrumentality, instrumentation","[{'2': ['shoe']}, {'28': ['bench']}]",bench,"{'shoe': 0.5, 'bench': 1.0}","{'shoe': {'bounding box': 1.0}, 'bench': {'None': 1.0}}",28,1.0,0.0,1,home,train,"{'shoe': {'shoe': 1.0, 'bench': 0.0}, 'bench': {'shoe': 0.0, 'bench': 1.0}}","[0, 67, 500, 264]","[0, 73, 597, 322]","{'bench': 28, 'shoe': 2, 'table': 1, 'wooden leg': 1, 'feet': 1, 'boot': 1, 'bleachers': 1, 'roof': 1}","[['Boot'], ['Boot'], ['Boot'], ['Boot'], ['Boot']]"
341,2180,3640107,http://manynames.upf.edu//2180_3640107_chair.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2180.jpg,chair,home,furnishing.n.02,{},1.0,{'None': 1.0},2180.jpg,"instrumentality, instrumentation",[{'34': ['chair']}],chair,{'chair': 1.0},{'chair': {'None': 1.0}},34,1.0,0.0,1,home,train,{'chair': {'chair': 1.0}},"[36, 367, 534, 433]","[13, 198, 305, 249]","{'chair': 34, 'sofa': 1, 'dining chair': 1}","[['Chair'], ['Chair'], ['Chair'], ['Chair'], ['Chair']]"
11402,2361715,2363387,http://manynames.upf.edu//2361715_2363387_bench.png,https://cs.stanford.edu/people/rak248/VG_100K/2361715.jpg,bench,home,furnishing.n.02,{'chair': 1.0},1.0,{'None': 1.0},2361715.jpg,"instrumentality, instrumentation","[{'34': ['chair', 'bench']}]",bench,"{'bench': 1.0, 'chair': 0.5}","{'bench': {'None': 1.0}, 'chair': {'None': 0.3, 'visual': 0.7}}",34,0.7941176470588235,0.7335379291086666,2,home,train,"{'bench': {'bench': 1.0, 'chair': 1.0}, 'chair': {'bench': 1.0, 'chair': 1.0}}","[217, 140, 264, 234]","[252, 160, 322, 286]","{'bench': 27, 'chair': 7, 'wood': 1}","[['Bench'], ['Bench'], ['Bench'], ['Bench'], ['Bench']]"
6043,2341198,3656630,http://manynames.upf.edu//2341198_3656630_desk.png,https://cs.stanford.edu/people/rak248/VG_100K/2341198.jpg,desk,home,furnishing.n.02,{'table': 1.0},1.0,{'None': 1.0},2341198.jpg,"instrumentality, instrumentation","[{'32': ['table', 'desk']}, {'2': ['laptop']}]",desk,"{'laptop': 0.33, 'desk': 1.0, 'table': 1.0}","{'laptop': {'bounding box': 1.0}, 'desk': {'None': 1.0}, 'table': {'None': 1.0}}",32,0.53125,0.9971803988942642,2,home,train,"{'laptop': {'laptop': 1.0, 'desk': 0.0, 'table': 0.0}, 'desk': {'laptop': 0.0, 'desk': 1.0, 'table': 1.0}, 'table': {'laptop': 0.0, 'desk': 1.0, 'table': 1.0}}","[83, 110, 394, 265]","[92, 124, 477, 323]","{'desk': 17, 'table': 15, 'laptop': 2, 'watch': 1, 'computer': 1}","[['Laptop'], ['Laptop'], ['Laptop'], ['Laptop'], ['Laptop']]"
25245,2417728,3559613,http://manynames.upf.edu//2417728_3559613_bed.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2417728.jpg,bed,home,furnishing.n.02,{},1.0,{'None': 1.0},2417728.jpg,"instrumentality, instrumentation","[{'2': ['watch']}, {'5': ['woman']}, {'26': ['bed']}]",bed,"{'watch': 0.0, 'woman': 0.0, 'bed': 1.0}","{'watch': {'bounding box': 1.0}, 'woman': {'bounding box': 1.0}, 'bed': {'None': 1.0}}",26,1.0,0.0,1,home,train,"{'watch': {'watch': 1.0, 'woman': 0.0, 'bed': 0.0}, 'woman': {'watch': 0.0, 'woman': 1.0, 'bed': 0.0}, 'bed': {'watch': 0.0, 'woman': 0.0, 'bed': 1.0}}","[0, 57, 498, 275]","[0, 61, 597, 335]","{'bed': 26, 'woman': 5, 'watch': 2, 'person': 1, 'pillows': 1, 'phone': 1}","[['Book'], ['Book'], ['A book'], ['Book'], ['Book']]"
24034,2412659,1618342,http://manynames.upf.edu//2412659_1618342_knife.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2412659.jpg,knife,home,tool.n.01,{},1.0,{'None': 1.0},2412659.jpg,tool,[{'34': ['knife']}],knife,{'knife': 1.0},{'knife': {'None': 1.0}},34,1.0,0.0,1,home,train,{'knife': {'knife': 1.0}},"[7, 376, 273, 122]","[0, 329, 251, 116]","{'knife': 34, 'cup': 1, 'butter knife': 1}","[['Coffee'], ['Coffee'], ['Tomato'], ['Tomato'], ['Tomato']]"
