index,image_file,llava_filtered_output
1892,data/images/quantifier/test_1892.png,"['the smaller part', 'almost none', 'none', 'many', 'few', 'many', 'none', 'most', 'some', 'almost all', 'almost none', 'almost all', 'many', 'almost all', 'all', 'many', 'some', 'all', 'all', 'many', 'few', 'all', 'all', 'almost all', 'all', 'many', 'almost all', 'few', 'almost all', 'almost all', 'few', 'some', 'some', 'some', 'almost all', 'all', 'few', 'few', 'most', 'none']"
1900,data/images/quantifier/test_1900.png,"['almost all', 'few', 'some', 'almost all', 'many', 'few', 'some', 'many', 'almost none', 'all', 'some', 'few', 'almost none', 'some', 'all', 'most', 'the smaller part', 'none', 'few', 'almost none', 'almost all', 'none', 'few', 'none', 'many', 'few', 'most', 'most', 'few', 'few', 'almost none', 'the smaller part', 'many', 'some', 'few', 'few', 'some', 'many', 'almost all', 'almost none']"
1913,data/images/quantifier/test_1913.png,"['few', 'all', 'almost all', 'some', 'the smaller part', 'some', 'some', 'almost all', 'few', 'many', 'almost none', 'none', 'many', 'some', 'few', 'all', 'all', 'the smaller part', 'all', 'some', 'almost all', 'many', 'some', 'all', 'some', 'some', 'almost all', 'many', 'the smaller part', 'some', 'some', 'all', 'few', 'some', 'almost none', 'all', 'many', 'none', 'many', 'almost none']"
1919,data/images/quantifier/test_1919.png,"['all', 'many', 'none', 'almost all', 'almost all', 'some', 'some', 'few', 'some', 'none', 'the smaller part', 'some', 'some', 'some', 'some', 'few', 'few', 'none', 'some', 'many', 'some', 'none', 'almost all', 'many', 'many', 'few', 'few', 'some', 'many', 'the smaller part', 'some', 'many', 'almost all', 'almost all', 'all', 'some', 'many', 'many', 'some', 'few']"
1924,data/images/quantifier/test_1924.png,"['some', 'almost all', 'many', 'all', 'some', 'some', 'the smaller part', 'almost all', 'some', 'some', 'some', 'almost all', 'all', 'none', 'some', 'some', 'some', 'almost none', 'most', 'some', 'some', 'some', 'almost all', 'some', 'some', 'some', 'few', 'all', 'almost all', 'almost all', 'none', 'all', 'many', 'few', 'none', 'many', 'none', 'almost none', 'almost none', 'many']"
1930,data/images/quantifier/test_1930.png,"['all', 'almost all', 'few', 'few', 'almost none', 'many', 'few', 'many', 'all', 'many', 'many', 'most', 'all', 'the smaller part', 'almost none', 'all', 'most', 'many', 'the smaller part', 'most', 'all', 'none', 'many', 'almost none', 'all', 'some', 'almost all', 'few', 'some', 'some', 'some', 'the smaller part', 'many', 'many', 'all', 'many', 'almost none', 'some', 'few', 'all']"
1936,data/images/quantifier/test_1936.png,"['most', 'few', 'many', 'almost all', 'all', 'most', 'almost none', 'all', 'almost none', 'the smaller part', 'almost none', 'none', 'almost none', 'many', 'some', 'many', 'many', 'many', 'most', 'few', 'few', 'all', 'almost all', 'some', 'many', 'many', 'all', 'some', 'few', 'almost all', 'none', 'few', 'none', 'most', 'some', 'few', 'almost none', 'many', 'almost all', 'almost none']"
1938,data/images/quantifier/test_1938.png,"['few', 'all', 'some', 'some', 'some', 'none', 'the smaller part', 'many', 'almost none', 'most', 'almost all', 'almost none', 'some', 'some', 'some', 'almost all', 'some', 'many', 'some', 'almost none', 'some', 'almost all', 'all', 'the smaller part', 'some', 'some', 'almost all', 'many', 'none', 'none', 'few', 'none', 'some', 'all', 'the smaller part', 'none', 'few', 'some', 'all', 'almost none']"
1944,data/images/quantifier/test_1944.png,"['some', 'some', 'none', 'the smaller part', 'the smaller part', 'most', 'few', 'some', 'some', 'the smaller part', 'some', 'the smaller part', 'all', 'almost none', 'the smaller part', 'few', 'some', 'few', 'almost all', 'few', 'many', 'some', 'most', 'almost all', 'some', 'all', 'all', 'the smaller part', 'few', 'many', 'all', 'some', 'some', 'the smaller part', 'none', 'some', 'few', 'some', 'few', 'none']"
1953,data/images/quantifier/test_1953.png,"['few', 'many', 'few', 'most', 'almost all', 'almost all', 'some', 'some', 'some', 'most', 'most', 'few', 'most', 'almost all', 'few', 'most', 'the smaller part', 'many', 'almost none', 'the smaller part', 'few', 'the smaller part', 'many', 'some', 'few', 'some', 'some', 'some', 'most', 'most', 'some', 'some', 'many', 'many', 'few', 'some', 'some', 'almost none', 'all', 'many']"
1954,data/images/quantifier/test_1954.png,"['few', 'all', 'the smaller part', 'some', 'almost all', 'few', 'many', 'some', 'some', 'many', 'none', 'some', 'some', 'almost all', 'the smaller part', 'many', 'some', 'none', 'many', 'most', 'all', 'many', 'some', 'many', 'almost all', 'none', 'almost all', 'some', 'most', 'few', 'many', 'some', 'few', 'many', 'none', 'the smaller part', 'few', 'some', 'some', 'all']"
1955,data/images/quantifier/test_1955.png,"['many', 'almost all', 'many', 'all', 'some', 'most', 'some', 'some', 'most', 'some', 'almost all', 'all', 'few', 'all', 'the smaller part', 'some', 'all', 'some', 'all', 'many', 'many', 'almost none', 'some', 'few', 'all', 'none', 'many', 'few', 'almost all', 'the smaller part', 'all', 'many', 'many', 'many', 'almost all', 'many', 'almost none', 'many', 'most', 'most']"
1956,data/images/quantifier/test_1956.png,"['many', 'almost none', 'almost all', 'almost all', 'all', 'few', 'some', 'few', 'some', 'some', 'most', 'many', 'almost none', 'some', 'some', 'almost none', 'many', 'most', 'almost none', 'the smaller part', 'some', 'none', 'all', 'almost none', 'some', 'almost all', 'almost none', 'most', 'some', 'many', 'some', 'the smaller part', 'none', 'some', 'the smaller part', 'all', 'almost all', 'few', 'some', 'many']"
1962,data/images/quantifier/test_1962.png,"['many', 'many', 'all', 'none', 'all', 'most', 'some', 'all', 'few', 'many', 'almost none', 'few', 'all', 'none', 'almost none', 'few', 'most', 'few', 'most', 'few', 'all', 'few', 'many', 'most', 'almost all', 'all', 'many', 'few', 'few', 'some', 'almost none', 'some', 'all', 'some', 'many', 'few', 'few', 'many', 'many', 'all']"
1968,data/images/quantifier/test_1968.png,"['almost all', 'some', 'some', 'almost all', 'few', 'all', 'many', 'few', 'the smaller part', 'few', 'all', 'all', 'few', 'all', 'almost all', 'all', 'few', 'some', 'none', 'many', 'some', 'all', 'few', 'almost all', 'some', 'some', 'almost all', 'many', 'some', 'some', 'some', 'none', 'none', 'some', 'few', 'some', 'none', 'all', 'many', 'almost none']"
1975,data/images/quantifier/test_1975.png,"['some', 'many', 'most', 'some', 'none', 'all', 'almost all', 'almost all', 'few', 'all', 'some', 'few', 'some', 'most', 'the smaller part', 'many', 'almost all', 'some', 'few', 'almost none', 'some', 'few', 'many', 'the smaller part', 'almost all', 'some', 'many', 'few', 'some', 'most', 'almost all', 'most', 'all', 'most', 'some', 'few', 'many', 'some', 'many', 'some']"
1977,data/images/quantifier/test_1977.png,"['all', 'some', 'some', 'almost all', 'almost all', 'almost none', 'few', 'almost all', 'the smaller part', 'many', 'most', 'many', 'the smaller part', 'some', 'some', 'most', 'all', 'all', 'almost none', 'few', 'all', 'all', 'some', 'many', 'few', 'the smaller part', 'almost all', 'some', 'few', 'few', 'the smaller part', 'some', 'most', 'many', 'almost none', 'many', 'almost none', 'most', 'some', 'many']"
1979,data/images/quantifier/test_1979.png,"['all', 'almost none', 'all', 'many', 'few', 'most', 'some', 'some', 'some', 'almost all', 'some', 'many', 'few', 'almost all', 'almost none', 'some', 'almost none', 'many', 'some', 'almost none', 'few', 'some', 'few', 'none', 'many', 'few', 'few', 'many', 'some', 'some', 'almost none', 'few', 'many', 'the smaller part', 'the smaller part', 'many', 'almost all', 'some', 'the smaller part', 'some']"
1982,data/images/quantifier/test_1982.png,"['some', 'all', 'almost all', 'few', 'the smaller part', 'few', 'almost none', 'most', 'many', 'few', 'none', 'all', 'all', 'few', 'some', 'none', 'some', 'some', 'many', 'all', 'almost none', 'some', 'many', 'none', 'almost all', 'some', 'most', 'some', 'all', 'many', 'the smaller part', 'many', 'few', 'many', 'some', 'most', 'few', 'none', 'few', 'many']"
1994,data/images/quantifier/test_1994.png,"['few', 'some', 'almost all', 'many', 'some', 'almost all', 'few', 'some', 'many', 'almost none', 'almost none', 'few', 'almost none', 'some', 'most', 'few', 'some', 'almost all', 'all', 'the smaller part', 'most', 'few', 'most', 'some', 'many', 'most', 'many', 'the smaller part', 'few', 'few', 'the smaller part', 'the smaller part', 'many', 'almost none', 'some', 'few', 'many', 'some', 'all', 'some']"
1997,data/images/quantifier/test_1997.png,"['almost all', 'none', 'some', 'some', 'some', 'the smaller part', 'none', 'none', 'none', 'most', 'some', 'many', 'the smaller part', 'many', 'almost all', 'some', 'all', 'some', 'all', 'almost none', 'few', 'most', 'some', 'most', 'many', 'few', 'the smaller part', 'few', 'none', 'few', 'some', 'almost none', 'many', 'almost none', 'all', 'some', 'many', 'all', 'almost all', 'many']"
2001,data/images/quantifier/test_2001.png,"['many', 'almost all', 'many', 'some', 'the smaller part', 'all', 'most', 'all', 'most', 'few', 'some', 'some', 'many', 'the smaller part', 'none', 'all', 'few', 'the smaller part', 'some', 'almost all', 'none', 'none', 'some', 'some', 'some', 'many', 'some', 'almost none', 'few', 'almost all', 'almost all', 'most', 'almost all', 'some', 'most', 'some', 'some', 'few', 'almost all', 'some']"
2006,data/images/quantifier/test_2006.png,"['almost all', 'some', 'almost all', 'almost none', 'few', 'many', 'none', 'most', 'almost all', 'some', 'some', 'few', 'almost none', 'most', 'all', 'most', 'few', 'all', 'some', 'some', 'none', 'all', 'some', 'almost all', 'almost all', 'most', 'few', 'some', 'none', 'many', 'some', 'none', 'almost all', 'some', 'some', 'the smaller part', 'many', 'many', 'few', 'many']"
2011,data/images/quantifier/test_2011.png,"['some', 'many', 'many', 'all', 'all', 'none', 'few', 'most', 'some', 'all', 'some', 'few', 'some', 'almost none', 'many', 'few', 'the smaller part', 'the smaller part', 'most', 'some', 'none', 'the smaller part', 'all', 'some', 'none', 'few', 'the smaller part', 'many', 'some', 'some', 'all', 'none', 'some', 'many', 'some', 'all', 'many', 'all', 'some', 'few']"
2012,data/images/quantifier/test_2012.png,"['all', 'many', 'few', 'none', 'none', 'some', 'some', 'almost all', 'most', 'all', 'few', 'most', 'some', 'almost none', 'some', 'almost all', 'most', 'almost all', 'all', 'none', 'some', 'most', 'some', 'all', 'some', 'some', 'none', 'few', 'some', 'none', 'the smaller part', 'most', 'few', 'few', 'all', 'most', 'almost all', 'some', 'some', 'most']"
2019,data/images/quantifier/test_2019.png,"['most', 'the smaller part', 'almost all', 'many', 'all', 'none', 'some', 'many', 'many', 'few', 'most', 'almost all', 'almost all', 'most', 'some', 'none', 'many', 'almost all', 'many', 'almost none', 'some', 'the smaller part', 'almost none', 'some', 'few', 'many', 'many', 'none', 'many', 'none', 'almost none', 'some', 'few', 'all', 'some', 'many', 'few', 'all', 'some', 'many']"
2023,data/images/quantifier/test_2023.png,"['many', 'some', 'few', 'all', 'all', 'some', 'almost none', 'many', 'few', 'the smaller part', 'almost all', 'all', 'none', 'most', 'few', 'many', 'many', 'many', 'many', 'many', 'all', 'none', 'almost all', 'almost all', 'some', 'some', 'many', 'the smaller part', 'many', 'few', 'few', 'none', 'all', 'few', 'none', 'almost none', 'some', 'almost all', 'few', 'some']"
2024,data/images/quantifier/test_2024.png,"['none', 'all', 'most', 'few', 'few', 'some', 'many', 'some', 'some', 'few', 'almost none', 'most', 'many', 'none', 'most', 'many', 'few', 'most', 'some', 'few', 'the smaller part', 'almost all', 'some', 'all', 'all', 'all', 'many', 'almost all', 'almost none', 'almost all', 'few', 'almost all', 'almost all', 'many', 'some', 'most', 'some', 'many', 'most', 'some']"
2026,data/images/quantifier/test_2026.png,"['the smaller part', 'all', 'most', 'most', 'few', 'most', 'the smaller part', 'many', 'most', 'few', 'none', 'almost none', 'many', 'some', 'some', 'many', 'almost all', 'none', 'many', 'few', 'none', 'almost none', 'most', 'almost all', 'few', 'many', 'many', 'few', 'most', 'few', 'almost none', 'many', 'most', 'all', 'many', 'few', 'few', 'few', 'many', 'few']"
2027,data/images/quantifier/test_2027.png,"['all', 'some', 'almost none', 'few', 'few', 'many', 'many', 'some', 'many', 'few', 'many', 'almost none', 'some', 'some', 'most', 'some', 'some', 'some', 'none', 'almost none', 'all', 'the smaller part', 'few', 'some', 'some', 'almost all', 'many', 'almost all', 'almost all', 'few', 'many', 'some', 'most', 'all', 'none', 'few', 'none', 'many', 'some', 'all']"
2028,data/images/quantifier/test_2028.png,"['some', 'some', 'many', 'many', 'none', 'many', 'the smaller part', 'almost all', 'most', 'almost all', 'some', 'many', 'most', 'many', 'almost all', 'all', 'some', 'none', 'most', 'almost all', 'the smaller part', 'many', 'some', 'almost none', 'many', 'none', 'some', 'all', 'few', 'some', 'the smaller part', 'many', 'many', 'all', 'many', 'many', 'most', 'none', 'all', 'none']"
2029,data/images/quantifier/test_2029.png,"['all', 'almost all', 'many', 'all', 'some', 'many', 'some', 'many', 'some', 'all', 'many', 'few', 'almost none', 'none', 'almost all', 'some', 'most', 'none', 'many', 'some', 'none', 'some', 'all', 'some', 'none', 'most', 'some', 'the smaller part', 'none', 'many', 'some', 'few', 'most', 'all', 'almost none', 'some', 'some', 'some', 'few', 'almost all']"
2033,data/images/quantifier/test_2033.png,"['many', 'many', 'almost all', 'few', 'none', 'few', 'many', 'some', 'some', 'none', 'many', 'many', 'almost all', 'most', 'some', 'almost none', 'almost all', 'most', 'almost none', 'many', 'many', 'the smaller part', 'some', 'few', 'the smaller part', 'the smaller part', 'some', 'most', 'many', 'few', 'some', 'the smaller part', 'many', 'almost none', 'many', 'almost none', 'most', 'the smaller part', 'all', 'almost none']"
2036,data/images/quantifier/test_2036.png,"['almost none', 'some', 'all', 'some', 'some', 'some', 'some', 'most', 'many', 'few', 'few', 'some', 'all', 'some', 'some', 'none', 'many', 'almost all', 'all', 'none', 'some', 'many', 'few', 'none', 'many', 'some', 'all', 'few', 'some', 'almost all', 'all', 'few', 'none', 'some', 'many', 'all', 'all', 'almost none', 'most', 'the smaller part']"
2038,data/images/quantifier/test_2038.png,"['most', 'few', 'almost none', 'all', 'some', 'almost none', 'none', 'all', 'many', 'most', 'few', 'the smaller part', 'few', 'almost all', 'some', 'some', 'few', 'all', 'none', 'almost all', 'many', 'some', 'none', 'some', 'many', 'all', 'all', 'few', 'some', 'almost none', 'almost none', 'some', 'most', 'some', 'almost none', 'none', 'almost all', 'all', 'the smaller part', 'some']"
2047,data/images/quantifier/test_2047.png,"['some', 'some', 'most', 'most', 'most', 'almost none', 'almost none', 'almost none', 'some', 'none', 'the smaller part', 'few', 'none', 'all', 'few', 'some', 'most', 'almost none', 'many', 'few', 'all', 'most', 'all', 'all', 'all', 'few', 'most', 'none', 'most', 'some', 'some', 'some', 'many', 'many', 'the smaller part', 'all', 'the smaller part', 'almost all', 'some', 'many']"
2050,data/images/quantifier/test_2050.png,"['few', 'almost all', 'some', 'most', 'few', 'almost all', 'many', 'all', 'almost all', 'few', 'few', 'all', 'all', 'all', 'all', 'most', 'some', 'some', 'all', 'few', 'all', 'all', 'many', 'few', 'some', 'all', 'few', 'many', 'almost all', 'almost none', 'few', 'almost all', 'some', 'most', 'some', 'few', 'some', 'many', 'many', 'some']"
2053,data/images/quantifier/test_2053.png,"['few', 'none', 'some', 'many', 'almost none', 'almost all', 'all', 'most', 'many', 'almost none', 'most', 'most', 'none', 'some', 'many', 'few', 'few', 'almost all', 'some', 'almost none', 'some', 'many', 'the smaller part', 'the smaller part', 'none', 'some', 'almost all', 'all', 'the smaller part', 'most', 'all', 'some', 'none', 'almost none', 'almost all', 'few', 'the smaller part', 'many', 'almost none', 'the smaller part']"
