index,image_file,blip2_filtered_output
2113,data/images/quantifier/test_2113.png,"['the smaller part', 'most', 'almost none', 'most', 'most', 'few', 'the smaller part', 'all', 'all', 'almost all', 'none', 'many', 'many', 'some', 'almost none', 'almost all', 'all', 'all', 'few', 'all', 'the smaller part']"
2115,data/images/quantifier/test_2115.png,"['some', 'almost none', 'many', 'none', 'almost none', 'none', 'some', 'all', 'none', 'all', 'some', 'many', 'almost all', 'all', 'many', 'many', 'all', 'some', 'none', 'none', 'many']"
2123,data/images/quantifier/test_2123.png,"['all', 'all', 'none', 'most', 'many', 'none', 'almost all', 'few', 'the smaller part', 'the smaller part', 'all', 'some', 'many', 'all', 'all', 'almost none', 'all', 'the smaller part', 'the smaller part', 'all', 'all']"
2142,data/images/quantifier/test_2142.png,"['none', 'almost all', 'almost none', 'almost none', 'few', 'almost none', 'most', 'almost all', 'almost all', 'none', 'almost all', 'some', 'some', 'many', 'all', 'some', 'none', 'most', 'all', 'most', 'none']"
2146,data/images/quantifier/test_2146.png,"['none', 'all', 'almost none', 'none', 'almost none', 'some', 'none', 'most', 'some', 'some', 'some', 'none', 'none', 'all', 'none', 'many', 'none', 'the smaller part', 'almost none', 'the smaller part', 'few']"
2147,data/images/quantifier/test_2147.png,"['none', 'the smaller part', 'all', 'none', 'all', 'the smaller part', 'none', 'some', 'few', 'most', 'all', 'few', 'the smaller part', 'many', 'almost all', 'almost none', 'few', 'some', 'none', 'all', 'none']"
2150,data/images/quantifier/test_2150.png,"['the smaller part', 'almost none', 'none', 'all', 'none', 'the smaller part', 'some', 'the smaller part', 'the smaller part', 'all', 'most', 'many', 'most', 'the smaller part', 'many', 'none', 'all', 'almost all', 'most', 'few', 'some']"
2152,data/images/quantifier/test_2152.png,"['some', 'all', 'none', 'few', 'all', 'most', 'all', 'some', 'all', 'most', 'none', 'many', 'many', 'all', 'all', 'none', 'most', 'few', 'few', 'none', 'some']"
2153,data/images/quantifier/test_2153.png,"['almost none', 'most', 'almost all', 'none', 'some', 'almost all', 'all', 'all', 'almost all', 'the smaller part', 'all', 'almost none', 'almost all', 'some', 'some', 'some', 'almost all', 'almost none', 'many', 'some', 'most']"
2160,data/images/quantifier/test_2160.png,"['some', 'none', 'none', 'none', 'none', 'few', 'few', 'all', 'the smaller part', 'some', 'some', 'few', 'most', 'almost all', 'many', 'some', 'almost all', 'none', 'none', 'almost all', 'many']"
2163,data/images/quantifier/test_2163.png,"['almost all', 'many', 'all', 'the smaller part', 'few', 'many', 'all', 'almost none', 'the smaller part', 'almost all', 'most', 'all', 'all', 'none', 'none', 'many', 'almost all', 'none', 'some', 'many', 'the smaller part']"
2164,data/images/quantifier/test_2164.png,"['all', 'the smaller part', 'many', 'most', 'all', 'none', 'all', 'most', 'most', 'almost all', 'many', 'the smaller part', 'all', 'the smaller part', 'all', 'the smaller part', 'few', 'all', 'the smaller part', 'none', 'none']"
2166,data/images/quantifier/test_2166.png,"['the smaller part', 'all', 'the smaller part', 'most', 'the smaller part', 'many', 'few', 'almost none', 'the smaller part', 'none', 'some', 'none', 'almost all', 'some', 'none', 'none', 'the smaller part', 'few', 'none', 'almost all', 'many']"
2172,data/images/quantifier/test_2172.png,"['almost all', 'none', 'almost all', 'most', 'the smaller part', 'almost none', 'the smaller part', 'some', 'almost all', 'all', 'many', 'none', 'none', 'almost none', 'all', 'the smaller part', 'most', 'all', 'few', 'many', 'most']"
2174,data/images/quantifier/test_2174.png,"['all', 'most', 'some', 'all', 'almost all', 'almost all', 'many', 'almost none', 'most', 'many', 'all', 'none', 'most', 'most', 'none', 'all', 'few', 'almost all', 'none', 'all', 'none']"
2184,data/images/quantifier/test_2184.png,"['the smaller part', 'few', 'most', 'the smaller part', 'many', 'few', 'many', 'all', 'none', 'the smaller part', 'none', 'all', 'none', 'almost all', 'many', 'the smaller part', 'almost none', 'some', 'all', 'none', 'all']"
2185,data/images/quantifier/test_2185.png,"['none', 'all', 'almost all', 'all', 'the smaller part', 'most', 'all', 'almost none', 'the smaller part', 'few', 'all', 'most', 'some', 'many', 'some', 'none', 'the smaller part', 'all', 'almost all', 'most', 'the smaller part']"
2190,data/images/quantifier/test_2190.png,"['none', 'few', 'almost all', 'few', 'none', 'the smaller part', 'all', 'some', 'the smaller part', 'the smaller part', 'all', 'almost none', 'most', 'none', 'some', 'all', 'the smaller part', 'some', 'few', 'all', 'the smaller part']"
2195,data/images/quantifier/test_2195.png,"['some', 'none', 'many', 'most', 'almost all', 'none', 'none', 'all', 'most', 'all', 'many', 'all', 'many', 'some', 'most', 'many', 'almost none', 'few', 'few', 'all', 'almost none']"
2196,data/images/quantifier/test_2196.png,"['all', 'all', 'none', 'none', 'many', 'some', 'all', 'many', 'all', 'all', 'none', 'most', 'some', 'some', 'all', 'many', 'none', 'most', 'almost all', 'the smaller part', 'almost none']"
2199,data/images/quantifier/test_2199.png,"['some', 'none', 'almost none', 'all', 'all', 'most', 'all', 'none', 'none', 'almost none', 'none', 'none', 'few', 'all', 'none', 'all', 'none', 'none', 'none', 'the smaller part', 'almost all']"
2200,data/images/quantifier/test_2200.png,"['many', 'almost all', 'the smaller part', 'many', 'all', 'many', 'all', 'some', 'the smaller part', 'few', 'all', 'some', 'all', 'the smaller part', 'almost none', 'none', 'many', 'the smaller part', 'none', 'many', 'the smaller part']"
2202,data/images/quantifier/test_2202.png,"['some', 'all', 'some', 'none', 'many', 'few', 'almost all', 'none', 'almost none', 'most', 'some', 'all', 'all', 'the smaller part', 'almost all', 'almost none', 'none', 'none', 'few', 'few', 'almost none']"
2209,data/images/quantifier/test_2209.png,"['the smaller part', 'all', 'all', 'some', 'most', 'the smaller part', 'all', 'many', 'the smaller part', 'almost all', 'all', 'all', 'all', 'none', 'none', 'the smaller part', 'none', 'all', 'all', 'almost none', 'most']"
2210,data/images/quantifier/test_2210.png,"['most', 'most', 'all', 'many', 'most', 'none', 'some', 'few', 'most', 'many', 'all', 'all', 'none', 'all', 'none', 'almost all', 'almost none', 'some', 'many', 'all', 'none']"
2213,data/images/quantifier/test_2213.png,"['almost none', 'the smaller part', 'some', 'the smaller part', 'many', 'many', 'the smaller part', 'all', 'almost all', 'none', 'all', 'some', 'most', 'all', 'almost all', 'almost all', 'some', 'some', 'most', 'all', 'all']"
2220,data/images/quantifier/test_2220.png,"['the smaller part', 'some', 'almost all', 'few', 'the smaller part', 'all', 'all', 'all', 'none', 'some', 'almost none', 'the smaller part', 'all', 'few', 'almost all', 'some', 'none', 'almost none', 'all', 'some', 'many']"
2226,data/images/quantifier/test_2226.png,"['none', 'some', 'all', 'almost all', 'all', 'none', 'most', 'none', 'none', 'most', 'the smaller part', 'most', 'the smaller part', 'all', 'some', 'all', 'none', 'most', 'many', 'few', 'none']"
2227,data/images/quantifier/test_2227.png,"['some', 'all', 'most', 'none', 'all', 'the smaller part', 'the smaller part', 'the smaller part', 'none', 'most', 'almost all', 'few', 'the smaller part', 'almost all', 'almost all', 'some', 'almost none', 'none', 'none', 'most', 'none']"
2228,data/images/quantifier/test_2228.png,"['few', 'few', 'most', 'all', 'many', 'almost all', 'most', 'all', 'almost none', 'most', 'the smaller part', 'many', 'many', 'many', 'all', 'many', 'all', 'almost all', 'many', 'most', 'all']"
2230,data/images/quantifier/test_2230.png,"['none', 'almost all', 'none', 'few', 'almost all', 'all', 'all', 'most', 'few', 'the smaller part', 'all', 'almost all', 'few', 'some', 'all', 'some', 'all', 'none', 'many', 'most', 'the smaller part']"
2232,data/images/quantifier/test_2232.png,"['almost none', 'none', 'all', 'all', 'the smaller part', 'few', 'all', 'all', 'none', 'almost none', 'most', 'none', 'most', 'none', 'the smaller part', 'some', 'many', 'few', 'some', 'almost none', 'many']"
2238,data/images/quantifier/test_2238.png,"['few', 'the smaller part', 'most', 'all', 'all', 'all', 'many', 'few', 'the smaller part', 'none', 'some', 'all', 'many', 'almost none', 'all', 'all', 'most', 'none', 'few', 'many', 'the smaller part']"
2248,data/images/quantifier/test_2248.png,"['all', 'all', 'almost all', 'the smaller part', 'all', 'some', 'some', 'most', 'none', 'all', 'none', 'some', 'none', 'the smaller part', 'few', 'some', 'none', 'none', 'almost none', 'most', 'none']"
2253,data/images/quantifier/test_2253.png,"['most', 'few', 'all', 'none', 'the smaller part', 'few', 'most', 'most', 'the smaller part', 'some', 'all', 'none', 'all', 'few', 'none', 'almost all', 'few', 'none', 'many', 'most', 'almost all']"
2258,data/images/quantifier/test_2258.png,"['all', 'most', 'most', 'none', 'all', 'many', 'most', 'some', 'almost none', 'none', 'some', 'almost none', 'none', 'some', 'many', 'few', 'all', 'all', 'all', 'all', 'none']"
2264,data/images/quantifier/test_2264.png,"['the smaller part', 'some', 'none', 'most', 'all', 'the smaller part', 'almost all', 'some', 'none', 'all', 'many', 'all', 'few', 'some', 'all', 'many', 'some', 'none', 'the smaller part', 'almost all', 'all']"
2265,data/images/quantifier/test_2265.png,"['some', 'none', 'some', 'most', 'all', 'none', 'almost none', 'the smaller part', 'some', 'almost all', 'none', 'none', 'many', 'none', 'most', 'all', 'many', 'almost all', 'many', 'all', 'the smaller part']"
2268,data/images/quantifier/test_2268.png,"['the smaller part', 'many', 'most', 'most', 'all', 'almost all', 'many', 'few', 'none', 'almost none', 'most', 'most', 'some', 'most', 'none', 'most', 'some', 'none', 'all', 'almost all', 'almost none']"
2278,data/images/quantifier/test_2278.png,"['the smaller part', 'almost all', 'all', 'most', 'the smaller part', 'some', 'few', 'the smaller part', 'none', 'all', 'the smaller part', 'some', 'all', 'some', 'all', 'the smaller part', 'the smaller part', 'almost none', 'almost all', 'none', 'the smaller part']"
2283,data/images/quantifier/test_2283.png,"['none', 'all', 'few', 'most', 'almost none', 'none', 'some', 'all', 'all', 'many', 'most', 'many', 'few', 'many', 'none', 'almost none', 'none', 'none', 'none', 'none', 'none']"
2288,data/images/quantifier/test_2288.png,"['some', 'all', 'almost none', 'some', 'some', 'most', 'none', 'the smaller part', 'none', 'none', 'some', 'most', 'the smaller part', 'none', 'some', 'some', 'none', 'few', 'all', 'none', 'almost none']"
2290,data/images/quantifier/test_2290.png,"['all', 'many', 'all', 'the smaller part', 'none', 'some', 'none', 'many', 'most', 'all', 'some', 'all', 'many', 'many', 'all', 'none', 'almost all', 'some', 'most', 'many', 'none']"
2294,data/images/quantifier/test_2294.png,"['the smaller part', 'none', 'all', 'none', 'all', 'none', 'almost all', 'all', 'the smaller part', 'some', 'none', 'all', 'none', 'most', 'none', 'all', 'the smaller part', 'none', 'most', 'all', 'many']"
2302,data/images/quantifier/test_2302.png,"['all', 'none', 'most', 'the smaller part', 'all', 'most', 'many', 'almost none', 'the smaller part', 'many', 'all', 'all', 'none', 'many', 'some', 'most', 'all', 'all', 'few', 'none', 'most']"
2315,data/images/quantifier/test_2315.png,"['some', 'all', 'all', 'some', 'some', 'none', 'most', 'many', 'some', 'none', 'few', 'many', 'the smaller part', 'none', 'all', 'all', 'most', 'some', 'almost none', 'almost none', 'some']"
2320,data/images/quantifier/test_2320.png,"['all', 'many', 'some', 'almost all', 'some', 'all', 'none', 'few', 'almost none', 'all', 'none', 'none', 'most', 'all', 'some', 'the smaller part', 'most', 'most', 'none', 'all', 'many']"
2321,data/images/quantifier/test_2321.png,"['most', 'most', 'the smaller part', 'none', 'all', 'almost all', 'none', 'none', 'the smaller part', 'many', 'many', 'few', 'all', 'most', 'almost all', 'almost all', 'most', 'almost all', 'the smaller part', 'none', 'all']"
2327,data/images/quantifier/test_2327.png,"['the smaller part', 'all', 'all', 'almost none', 'some', 'almost none', 'some', 'all', 'many', 'almost none', 'almost none', 'all', 'none', 'none', 'none', 'none', 'many', 'none', 'all', 'most', 'some']"
2334,data/images/quantifier/test_2334.png,"['many', 'the smaller part', 'none', 'many', 'some', 'all', 'all', 'all', 'the smaller part', 'the smaller part', 'none', 'many', 'all', 'none', 'almost all', 'many', 'many', 'all', 'all', 'few', 'most']"
2341,data/images/quantifier/test_2341.png,"['all', 'none', 'all', 'none', 'some', 'none', 'few', 'some', 'all', 'few', 'the smaller part', 'none', 'almost none', 'the smaller part', 'some', 'many', 'none', 'all', 'the smaller part', 'few', 'many']"
2343,data/images/quantifier/test_2343.png,"['few', 'none', 'none', 'all', 'many', 'some', 'some', 'few', 'almost none', 'none', 'none', 'none', 'the smaller part', 'almost all', 'few', 'none', 'most', 'none', 'most', 'none', 'almost none']"
2344,data/images/quantifier/test_2344.png,"['some', 'some', 'some', 'the smaller part', 'none', 'none', 'all', 'some', 'all', 'the smaller part', 'some', 'almost all', 'the smaller part', 'almost none', 'many', 'none', 'many', 'few', 'many', 'some', 'most']"
2346,data/images/quantifier/test_2346.png,"['almost none', 'none', 'all', 'most', 'all', 'few', 'all', 'all', 'none', 'none', 'almost all', 'almost all', 'most', 'none', 'almost none', 'some', 'some', 'some', 'the smaller part', 'the smaller part', 'all']"
2350,data/images/quantifier/test_2350.png,"['some', 'the smaller part', 'the smaller part', 'all', 'none', 'some', 'all', 'most', 'almost none', 'some', 'all', 'many', 'almost none', 'all', 'almost all', 'the smaller part', 'all', 'many', 'some', 'most', 'all']"
2351,data/images/quantifier/test_2351.png,"['some', 'all', 'none', 'the smaller part', 'almost all', 'almost all', 'all', 'none', 'most', 'all', 'almost all', 'almost none', 'almost none', 'all', 'all', 'all', 'all', 'some', 'some', 'all', 'all']"
2352,data/images/quantifier/test_2352.png,"['some', 'many', 'all', 'some', 'the smaller part', 'many', 'all', 'none', 'all', 'almost all', 'the smaller part', 'many', 'most', 'most', 'some', 'the smaller part', 'almost all', 'some', 'none', 'all', 'none']"
2355,data/images/quantifier/test_2355.png,"['some', 'few', 'few', 'some', 'the smaller part', 'most', 'many', 'many', 'none', 'the smaller part', 'the smaller part', 'the smaller part', 'all', 'many', 'most', 'all', 'the smaller part', 'most', 'most', 'all', 'almost none']"
2362,data/images/quantifier/test_2362.png,"['all', 'few', 'the smaller part', 'many', 'the smaller part', 'none', 'the smaller part', 'none', 'all', 'the smaller part', 'none', 'none', 'all', 'none', 'none', 'almost all', 'some', 'most', 'the smaller part', 'the smaller part', 'most']"
2363,data/images/quantifier/test_2363.png,"['all', 'all', 'none', 'most', 'all', 'many', 'the smaller part', 'all', 'the smaller part', 'many', 'many', 'none', 'none', 'none', 'all', 'all', 'many', 'the smaller part', 'most', 'all', 'all']"
2368,data/images/quantifier/test_2368.png,"['the smaller part', 'almost all', 'all', 'the smaller part', 'none', 'almost none', 'some', 'all', 'all', 'none', 'many', 'some', 'many', 'none', 'the smaller part', 'none', 'all', 'the smaller part', 'none', 'most', 'the smaller part']"
2369,data/images/quantifier/test_2369.png,"['none', 'few', 'all', 'the smaller part', 'many', 'the smaller part', 'some', 'almost none', 'most', 'some', 'all', 'all', 'none', 'none', 'some', 'all', 'most', 'some', 'some', 'almost all', 'few']"
