Unnamed: 0,vg_image_id,vg_object_id,link_mn,link_vg,vg_obj_name,vg_domain,vg_synset,vg_same_object,vg_adequacy_mean,vg_inadequacy_type,vg_image_name,vg_cat,clusters,topname,adequacy_mean,inadequacy_type,total_responses,perc_top,H,N,domain,split,same_object,vg_bbox_xywh,mn_bbox_xywh,human_nouns,blip2_extracted_nouns,pearsonr
21452,2402700,1132597,http://manynames.upf.edu//2402700_1132597_bun.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2402700.jpg,bun,food,baked_goods.n.01,"{'food': 1.0, 'bread': 1.0, 'roll': 1.0, 'hot dog bun': 1.0}",1.0,{'None': 1.0},2402700.jpg,"food, solid food","[{'32': ['food', 'bun', 'hot dog bun', 'roll', 'bread']}]",bun,"{'bun': 1.0, 'bread': 1.0, 'hot dog bun': 1.0, 'roll': 1.0, 'food': 1.0}","{'bun': {'None': 1.0}, 'bread': {'None': 1.0}, 'hot dog bun': {'None': 1.0}, 'roll': {'None': 1.0}, 'food': {'None': 1.0}}",32,0.65625,1.5672404264752882,5,food,train,"{'bun': {'bun': 1.0, 'bread': 1.0, 'hot dog bun': 1.0, 'roll': 1.0, 'food': 1.0}, 'bread': {'bun': 1.0, 'bread': 1.0, 'hot dog bun': 1.0, 'roll': 1.0, 'food': 1.0}, 'hot dog bun': {'bun': 1.0, 'bread': 1.0, 'hot dog bun': 1.0, 'roll': 1.0, 'food': 1.0}, 'roll': {'bun': 1.0, 'bread': 1.0, 'hot dog bun': 1.0, 'roll': 1.0, 'food': 1.0}, 'food': {'bun': 1.0, 'bread': 1.0, 'hot dog bun': 1.0, 'roll': 1.0, 'food': 1.0}}","[40, 147, 394, 96]","[41, 168, 477, 121]","{'item': 0.0, 'hot dog bun': 0.05555555555555555, 'bun': 0.5833333333333334, 'yellow': 0.0, 'roll': 0.05555555555555555, 'food': 0.05555555555555555, 'table': 0.0, 'dog': 0.0, 'macaroni': 0.0, 'top': 0.0, 'sandwich': 0.027777777777777776, 'bread': 0.1388888888888889, 'pizza': 0.027777777777777776, 'burger': 0.027777777777777776, 'cheese': 0.027777777777777776, 'plate': 0.0, 'it.': 0.0}","{'item': 0.03571428571428571, 'hot dog bun': 0.0, 'bun': 0.07142857142857142, 'yellow': 0.03571428571428571, 'roll': 0.0, 'food': 0.0, 'table': 0.07142857142857142, 'dog': 0.2857142857142857, 'macaroni': 0.10714285714285714, 'top': 0.03571428571428571, 'sandwich': 0.07142857142857142, 'bread': 0.0, 'pizza': 0.0, 'burger': 0.0, 'cheese': 0.10714285714285714, 'plate': 0.14285714285714285, 'it.': 0.03571428571428571}",-0.0740767272420904
20654,2399150,418594,http://manynames.upf.edu//2399150_418594_pizza.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2399150.jpg,pizza,food,dish.n.02,{'food': 1.0},1.0,{'None': 1.0},2399150.jpg,"food, nutrient","[{'35': ['pizza', 'food']}]",pizza,"{'pizza': 1.0, 'food': 0.67}","{'pizza': {'None': 1.0}, 'food': {'None': 0.7, 'bounding box': 0.3}}",35,0.9428571428571428,0.3159971329784246,2,food,train,"{'pizza': {'pizza': 1.0, 'food': 1.0}, 'food': {'pizza': 1.0, 'food': 1.0}}","[56, 163, 196, 197]","[60, 187, 241, 242]","{'object': 0.0, 'cheese': 0.0, 'types': 0.0, 'box': 0.0, 'pizza': 0.9166666666666666, 'top': 0.0, 'slices': 0.0, 'pizza.': 0.0, 'name': 0.0, 'pepperoni': 0.0, 'please': 0.0, 'pizz': 0.0, 'toppings': 0.0, 'mushrooms': 0.0, 'chicken': 0.027777777777777776, 'q': 0.0, 'food': 0.05555555555555555, 'tomato': 0.0, 'onions': 0.0}","{'object': 0.03125, 'cheese': 0.0625, 'types': 0.0625, 'box': 0.15625, 'pizza': 0.28125, 'top': 0.03125, 'slices': 0.03125, 'pizza.': 0.03125, 'name': 0.03125, 'pepperoni': 0.0625, 'please': 0.03125, 'pizz': 0.03125, 'toppings': 0.03125, 'mushrooms': 0.03125, 'chicken': 0.0, 'q': 0.03125, 'food': 0.0, 'tomato': 0.03125, 'onions': 0.03125}",0.8459661563230207
15046,2374808,585531,http://manynames.upf.edu//2374808_585531_pizza.png,https://cs.stanford.edu/people/rak248/VG_100K/2374808.jpg,pizza,food,dish.n.02,"{'slice': 0.75, 'food': 0.75}",0.88,"{'visual': 0.2, 'None': 0.8}",2374808.jpg,"food, nutrient","[{'34': ['pizza', 'slice', 'food']}]",pizza,"{'pizza': 0.88, 'slice': 1.0, 'food': 1.0}","{'pizza': {'visual': 0.2, 'None': 0.8}, 'slice': {'None': 1.0}, 'food': {'None': 1.0}}",34,0.7941176470588235,0.9363790159392475,3,food,test,"{'pizza': {'pizza': 1.0, 'slice': 0.75, 'food': 0.75}, 'slice': {'pizza': 0.75, 'slice': 1.0, 'food': 1.0}, 'food': {'pizza': 0.75, 'slice': 1.0, 'food': 1.0}}","[109, 289, 324, 211]","[90, 251, 297, 196]","{'serving': 0.0, 'round': 0.0, 'sausage': 0.0, 'slice': 0.1111111111111111, 'pepperoni': 0.0, 'dishes': 0.0, 'food': 0.08333333333333333, 'side': 0.0, 'amount': 0.0, 'drink': 0.0, 'pizza': 0.75, 'salad': 0.0, 'cheese': 0.027777777777777776, 'pizzas': 0.0, 'plate': 0.027777777777777776, 'pizza.': 0.0}","{'serving': 0.034482758620689655, 'round': 0.034482758620689655, 'sausage': 0.034482758620689655, 'slice': 0.06896551724137931, 'pepperoni': 0.06896551724137931, 'dishes': 0.034482758620689655, 'food': 0.06896551724137931, 'side': 0.034482758620689655, 'amount': 0.034482758620689655, 'drink': 0.034482758620689655, 'pizza': 0.3448275862068966, 'salad': 0.034482758620689655, 'cheese': 0.0, 'pizzas': 0.034482758620689655, 'plate': 0.10344827586206896, 'pizza.': 0.034482758620689655}",0.963717777745328
1449,2316772,2986015,http://manynames.upf.edu//2316772_2986015_sandwich.png,https://cs.stanford.edu/people/rak248/VG_100K/2316772.jpg,sandwich,food,dish.n.02,"{'bread': 1.0, 'food': 1.0}",1.0,{'None': 1.0},2316772.jpg,"food, nutrient","[{'24': ['food', 'sandwich', 'bread']}, {'6': ['plate']}]",sandwich,"{'plate': 0.33, 'sandwich': 1.0, 'food': 1.0, 'bread': 0.83}","{'plate': {'bounding box': 1.0}, 'sandwich': {'None': 1.0}, 'food': {'None': 1.0}, 'bread': {'bounding box': 0.3, 'None': 0.7}}",24,0.75,1.0408520829727552,3,food,train,"{'plate': {'plate': 1.0, 'sandwich': 0.0, 'food': 0.0, 'bread': 0.0}, 'sandwich': {'plate': 0.0, 'sandwich': 1.0, 'food': 1.0, 'bread': 1.0}, 'food': {'plate': 0.0, 'sandwich': 1.0, 'food': 1.0, 'bread': 1.0}, 'bread': {'plate': 0.0, 'sandwich': 1.0, 'food': 1.0, 'bread': 1.0}}","[12, 276, 248, 151]","[4, 240, 229, 142]","{'bun': 0.027777777777777776, 'cake': 0.027777777777777776, 'ham': 0.0, 'cheese': 0.027777777777777776, 'coke': 0.0, 'box': 0.0, 'bread': 0.05555555555555555, 'pizza': 0.027777777777777776, 'drink': 0.0, 'chair': 0.0, 'name': 0.0, 'fries': 0.0, 'picture': 0.0, 'sandwiches': 0.0, 'cup': 0.0, 'sandwich': 0.5, 'ketchup': 0.0, 'bottle': 0.0, 'food': 0.1111111111111111, 'soda': 0.0, 'coffee': 0.0, 'tomato': 0.0, 'meal': 0.027777777777777776, 'burger': 0.027777777777777776, 'plate': 0.16666666666666666}","{'bun': 0.0, 'cake': 0.0, 'ham': 0.075, 'cheese': 0.05, 'coke': 0.025, 'box': 0.025, 'bread': 0.0, 'pizza': 0.0, 'drink': 0.025, 'chair': 0.025, 'name': 0.025, 'fries': 0.175, 'picture': 0.025, 'sandwiches': 0.025, 'cup': 0.025, 'sandwich': 0.2, 'ketchup': 0.05, 'bottle': 0.025, 'food': 0.025, 'soda': 0.025, 'coffee': 0.025, 'tomato': 0.025, 'meal': 0.0, 'burger': 0.0, 'plate': 0.125}",0.6565797995703251
24161,2413150,179255,http://manynames.upf.edu//2413150_179255_mashed potatoes.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2413150.jpg,ketchup,food,foodstuff.n.02,{},1.0,{'None': 1.0},2413150.jpg,"food, nutrient","[{'14': ['mash potatoes', 'mashed potatoes', 'rice', 'sauerkraut']}, {'2': ['plate']}, {'2': ['hotdog']}, {'5': ['ketchup']}, {'8': ['food']}]",mashed potatoes,"{'rice': 0.33, 'ketchup': 1.0, 'sauerkraut': 0.33, 'plate': 0.33, 'hotdog': 0.33, 'food': 0.83, 'mashed potatoes': 0.5, 'mash potatoes': 0.5}","{'rice': {'other': 0.3, 'bounding box': 0.3, 'visual': 0.3}, 'ketchup': {'None': 1.0}, 'sauerkraut': {'visual': 0.3, 'bounding box': 0.7}, 'plate': {'bounding box': 1.0}, 'hotdog': {'bounding box': 1.0}, 'food': {'None': 0.7, 'bounding box': 0.3}, 'mashed potatoes': {'bounding box': 1.0}, 'mash potatoes': {'bounding box': 1.0}}",14,0.4285714285714285,1.8423709931771088,4,food,,"{'rice': {'rice': 1.0, 'ketchup': 0.0, 'sauerkraut': 0.67, 'plate': 0.0, 'hotdog': 0.0, 'food': 0.33, 'mashed potatoes': 0.67, 'mash potatoes': 0.67}, 'ketchup': {'rice': 0.0, 'ketchup': 1.0, 'sauerkraut': 0.0, 'plate': 0.0, 'hotdog': 0.0, 'food': 0.0, 'mashed potatoes': 0.0, 'mash potatoes': 0.0}, 'sauerkraut': {'rice': 0.67, 'ketchup': 0.0, 'sauerkraut': 1.0, 'plate': 0.0, 'hotdog': 0.33, 'food': 0.33, 'mashed potatoes': 1.0, 'mash potatoes': 1.0}, 'plate': {'rice': 0.0, 'ketchup': 0.0, 'sauerkraut': 0.0, 'plate': 1.0, 'hotdog': 0.0, 'food': 0.0, 'mashed potatoes': 0.0, 'mash potatoes': 0.0}, 'hotdog': {'rice': 0.0, 'ketchup': 0.0, 'sauerkraut': 0.33, 'plate': 0.0, 'hotdog': 1.0, 'food': 0.0, 'mashed potatoes': 0.33, 'mash potatoes': 0.33}, 'food': {'rice': 0.33, 'ketchup': 0.0, 'sauerkraut': 0.33, 'plate': 0.0, 'hotdog': 0.0, 'food': 1.0, 'mashed potatoes': 0.33, 'mash potatoes': 0.33}, 'mashed potatoes': {'rice': 0.67, 'ketchup': 0.0, 'sauerkraut': 1.0, 'plate': 0.0, 'hotdog': 0.33, 'food': 0.33, 'mashed potatoes': 1.0, 'mash potatoes': 1.0}, 'mash potatoes': {'rice': 0.67, 'ketchup': 0.0, 'sauerkraut': 1.0, 'plate': 0.0, 'hotdog': 0.33, 'food': 0.33, 'mashed potatoes': 1.0, 'mash potatoes': 1.0}}","[161, 39, 163, 212]","[185, 40, 202, 260]","{'ketchup': 0.14705882352941177, 'potato': 0.029411764705882353, 'potatoes': 0.029411764705882353, 'rice': 0.11764705882352941, 'food': 0.23529411764705882, 'dog': 0.0, 'top': 0.0, 'mash potatoes': 0.058823529411764705, 'mustard': 0.0, 'mashed potatoes': 0.17647058823529413, 'plate': 0.058823529411764705, 'mashed potato': 0.029411764705882353, 'hotdog': 0.058823529411764705, 'sauerkraut': 0.058823529411764705, 'mashed': 0.0}","{'ketchup': 0.3870967741935484, 'potato': 0.0, 'potatoes': 0.0967741935483871, 'rice': 0.0, 'food': 0.0, 'dog': 0.22580645161290322, 'top': 0.03225806451612903, 'mash potatoes': 0.0, 'mustard': 0.0967741935483871, 'mashed potatoes': 0.0, 'plate': 0.03225806451612903, 'mashed potato': 0.0, 'hotdog': 0.0967741935483871, 'sauerkraut': 0.0, 'mashed': 0.03225806451612903}",0.006387477295725924
22713,2407795,273446,http://manynames.upf.edu//2407795_273446_bread.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2407795.jpg,bread,food,baked_goods.n.01,{},1.0,{'None': 1.0},2407795.jpg,"food, solid food",[{'32': ['bread']}],bread,{'bread': 1.0},{'bread': {'None': 1.0}},32,1.0,0.0,1,food,train,{'bread': {'bread': 1.0}},"[2, 90, 209, 281]","[0, 100, 256, 342]","{'tomatoes': 0.0, 'cake': 0.027777777777777776, 'bun': 0.0, 'bread slice': 0.027777777777777776, 'cheese': 0.0, 'box': 0.0, 'bread': 0.8888888888888888, 'onion': 0.0, 'photo': 0.0, 'lettuce': 0.0, 'sandwich': 0.0, 'bacon': 0.0, 'ketchup': 0.0, 'food': 0.027777777777777776, 'napkin': 0.0, 'tomato': 0.0, 'onions': 0.0, 'plate': 0.027777777777777776, 'piece': 0.0}","{'tomatoes': 0.029411764705882353, 'cake': 0.0, 'bun': 0.029411764705882353, 'bread slice': 0.0, 'cheese': 0.11764705882352941, 'box': 0.029411764705882353, 'bread': 0.14705882352941177, 'onion': 0.029411764705882353, 'photo': 0.029411764705882353, 'lettuce': 0.11764705882352941, 'sandwich': 0.17647058823529413, 'bacon': 0.029411764705882353, 'ketchup': 0.029411764705882353, 'food': 0.0, 'napkin': 0.029411764705882353, 'tomato': 0.11764705882352941, 'onions': 0.058823529411764705, 'plate': 0.0, 'piece': 0.029411764705882353}",0.39450089097328034
12315,2364922,758373,http://manynames.upf.edu//2364922_758373_pizza.png,https://cs.stanford.edu/people/rak248/VG_100K/2364922.jpg,pizza,food,dish.n.02,"{'salad': 0.67, 'food': 0.67}",1.0,{'None': 1.0},2364922.jpg,"food, nutrient","[{'33': ['pizza', 'salad', 'food']}, {'2': ['tomato']}]",pizza,"{'tomato': 0.33, 'pizza': 1.0, 'food': 1.0, 'salad': 0.5}","{'tomato': {'bounding box': 1.0}, 'pizza': {'None': 1.0}, 'food': {'None': 1.0}, 'salad': {'visual': 0.7, 'None': 0.3}}",33,0.8484848484848485,0.7607327460318964,3,food,train,"{'tomato': {'tomato': 1.0, 'pizza': 0.0, 'food': 0.33, 'salad': 0.33}, 'pizza': {'tomato': 0.0, 'pizza': 1.0, 'food': 0.67, 'salad': 0.67}, 'food': {'tomato': 0.33, 'pizza': 0.67, 'food': 1.0, 'salad': 1.0}, 'salad': {'tomato': 0.33, 'pizza': 0.67, 'food': 1.0, 'salad': 1.0}}","[173, 134, 260, 200]","[199, 153, 317, 245]","{'grill': 0.0, 'tomatoes': 0.0, 'spinach': 0.0, 'cake': 0.027777777777777776, 'basil': 0.0, 'ingredients': 0.0, 'food': 0.08333333333333333, 'tomato': 0.05555555555555555, 'pizza': 0.7777777777777778, 'salad': 0.05555555555555555, 'mushrooms': 0.0, 'toppings': 0.0, 'cheese': 0.0, 'pizzas': 0.0, 'slices': 0.0, 'assortment': 0.0}","{'grill': 0.08, 'tomatoes': 0.08, 'spinach': 0.04, 'cake': 0.0, 'basil': 0.04, 'ingredients': 0.04, 'food': 0.0, 'tomato': 0.04, 'pizza': 0.36, 'salad': 0.0, 'mushrooms': 0.04, 'toppings': 0.04, 'cheese': 0.12, 'pizzas': 0.04, 'slices': 0.04, 'assortment': 0.04}",0.8934990171033896
12763,2366502,627981,http://manynames.upf.edu//2366502_627981_pizza.png,https://cs.stanford.edu/people/rak248/VG_100K/2366502.jpg,pizza,food,dish.n.02,{'food': 1.0},1.0,{'None': 1.0},2366502.jpg,"food, nutrient","[{'33': ['pizza', 'food']}, {'2': ['plate']}]",pizza,"{'plate': 0.33, 'pizza': 1.0, 'food': 1.0}","{'plate': {'bounding box': 1.0}, 'pizza': {'None': 1.0}, 'food': {'None': 1.0}}",33,0.8787878787878788,0.5328350630342235,2,food,train,"{'plate': {'plate': 1.0, 'pizza': 0.0, 'food': 0.0}, 'pizza': {'plate': 0.0, 'pizza': 1.0, 'food': 1.0}, 'food': {'plate': 0.0, 'pizza': 1.0, 'food': 1.0}}","[0, 74, 435, 226]","[0, 81, 526, 277]","{'frame': 0.0, 'pan': 0.0, 'food': 0.1111111111111111, 'silver': 0.0, 'top': 0.0, 'pizza': 0.8055555555555556, 'stove': 0.0, 'cheese': 0.027777777777777776, 'plate': 0.05555555555555555, 'skillet': 0.0}","{'frame': 0.05, 'pan': 0.25, 'food': 0.0, 'silver': 0.05, 'top': 0.05, 'pizza': 0.5, 'stove': 0.05, 'cheese': 0.0, 'plate': 0.0, 'skillet': 0.05}",0.8491043603100231
6819,2344324,916258,http://manynames.upf.edu//2344324_916258_pizza.png,https://cs.stanford.edu/people/rak248/VG_100K/2344324.jpg,pizza,food,dish.n.02,{'food': 1.0},1.0,{'None': 1.0},2344324.jpg,"food, nutrient","[{'33': ['pizza', 'food']}]",pizza,"{'pizza': 1.0, 'food': 1.0}","{'pizza': {'None': 1.0}, 'food': {'None': 1.0}}",33,0.9090909090909092,0.4394969869215134,2,food,train,"{'pizza': {'pizza': 1.0, 'food': 1.0}, 'food': {'pizza': 1.0, 'food': 1.0}}","[0, 14, 466, 290]","[0, 10, 563, 353]","{'orange': 0.0, 'frame': 0.0, 'omelette': 0.0, 'slice': 0.0, 'peppers': 0.0, 'food': 0.08333333333333333, 'ham': 0.027777777777777776, 'tomato': 0.027777777777777776, 'onions': 0.0, 'pizza': 0.8333333333333334, 'square': 0.0, 'board': 0.0, 'quesadilla': 0.0, 'cheese': 0.0, 'onion': 0.027777777777777776}","{'orange': 0.045454545454545456, 'frame': 0.045454545454545456, 'omelette': 0.045454545454545456, 'slice': 0.09090909090909091, 'peppers': 0.09090909090909091, 'food': 0.0, 'ham': 0.0, 'tomato': 0.0, 'onions': 0.09090909090909091, 'pizza': 0.36363636363636365, 'square': 0.045454545454545456, 'board': 0.09090909090909091, 'quesadilla': 0.045454545454545456, 'cheese': 0.045454545454545456, 'onion': 0.0}",0.8887899002979941
3248,2326061,3074244,http://manynames.upf.edu//2326061_3074244_pizza.png,https://cs.stanford.edu/people/rak248/VG_100K/2326061.jpg,pizza,food,dish.n.02,"{'pizza slice': 1.0, 'food': 1.0}",1.0,{'None': 1.0},2326061.jpg,"food, nutrient","[{'30': ['pizza', 'pizza slice', 'food']}, {'2': ['plate']}]",pizza,"{'plate': 0.0, 'pizza': 1.0, 'food': 1.0, 'pizza slice': 1.0}","{'plate': {'bounding box': 1.0}, 'pizza': {'None': 1.0}, 'food': {'None': 1.0}, 'pizza slice': {'None': 1.0}}",30,0.7666666666666667,0.985171746816915,3,food,train,"{'plate': {'plate': 1.0, 'pizza': 0.0, 'food': 0.0, 'pizza slice': 0.0}, 'pizza': {'plate': 0.0, 'pizza': 1.0, 'food': 1.0, 'pizza slice': 1.0}, 'food': {'plate': 0.0, 'pizza': 1.0, 'food': 1.0, 'pizza slice': 1.0}, 'pizza slice': {'plate': 0.0, 'pizza': 1.0, 'food': 1.0, 'pizza slice': 1.0}}","[0, 45, 266, 137]","[0, 47, 325, 171]","{'burrito': 0.027777777777777776, 'photo': 0.0, 'crust': 0.0, 'food': 0.1388888888888889, 'table': 0.0, 'pie': 0.0, 'cheese sticks': 0.027777777777777776, 'pizza slice': 0.05555555555555555, 'pizza': 0.6388888888888888, 'sauce': 0.0, 'fork': 0.0, 'cheese': 0.027777777777777776, 'plate': 0.05555555555555555, 'piece': 0.0, 'knife': 0.027777777777777776}","{'burrito': 0.0, 'photo': 0.045454545454545456, 'crust': 0.045454545454545456, 'food': 0.0, 'table': 0.09090909090909091, 'pie': 0.045454545454545456, 'cheese sticks': 0.0, 'pizza slice': 0.0, 'pizza': 0.4090909090909091, 'sauce': 0.045454545454545456, 'fork': 0.045454545454545456, 'cheese': 0.045454545454545456, 'plate': 0.18181818181818182, 'piece': 0.045454545454545456, 'knife': 0.0}",0.8563218606023574
12751,2366468,2267388,http://manynames.upf.edu//2366468_2267388_pizza.png,https://cs.stanford.edu/people/rak248/VG_100K/2366468.jpg,pizza,food,dish.n.02,{},1.0,{'None': 1.0},2366468.jpg,"food, nutrient",[{'34': ['pizza']}],pizza,{'pizza': 1.0},{'pizza': {'None': 1.0}},34,1.0,0.0,1,food,train,{'pizza': {'pizza': 1.0}},"[241, 77, 257, 228]","[280, 85, 313, 279]","{'tomatoes': 0.0, 'slice': 0.0, 'basil': 0.0, 'mozzarella': 0.0, 'food': 0.02857142857142857, 'cheese': 0.0, 'tomato': 0.0, 'box': 0.0, 'pizza': 0.9714285714285714, 'sauce': 0.0, 'warning': 0.0, 'slices': 0.0, 'label': 0.0}","{'tomatoes': 0.04, 'slice': 0.04, 'basil': 0.04, 'mozzarella': 0.04, 'food': 0.0, 'cheese': 0.16, 'tomato': 0.04, 'box': 0.04, 'pizza': 0.4, 'sauce': 0.04, 'warning': 0.04, 'slices': 0.08, 'label': 0.04}",0.9298592321268702
9052,2353164,2485723,http://manynames.upf.edu//2353164_2485723_sandwich.png,https://cs.stanford.edu/people/rak248/VG_100K/2353164.jpg,bread,food,baked_goods.n.01,"{'sandwich': 0.33, 'food': 0.33}",0.83,"{'bounding box': 0.3, 'None': 0.7}",2353164.jpg,"food, solid food","[{'32': ['sandwich', 'food']}]",sandwich,"{'sandwich': 1.0, 'food': 1.0}","{'sandwich': {'None': 1.0}, 'food': {'None': 1.0}}",32,0.9375,0.3372900666170139,2,food,val,"{'sandwich': {'sandwich': 1.0, 'food': 1.0}, 'food': {'sandwich': 1.0, 'food': 1.0}}","[0, 82, 303, 251]","[0, 91, 369, 307]","{'picture': 0.0, 'giraffe': 0.0, 'sandwich.': 0.0, 'person': 0.0, 'leaf': 0.02857142857142857, 'field': 0.0, 'food': 0.05714285714285714, 'stuffed': 0.0, 'sea': 0.0, 'lettuce': 0.0, 'sandwich': 0.8571428571428571, 'toll': 0.02857142857142857, 'burger': 0.02857142857142857, 'cheese': 0.0, 'animal': 0.0}","{'picture': 0.043478260869565216, 'giraffe': 0.17391304347826086, 'sandwich.': 0.043478260869565216, 'person': 0.043478260869565216, 'leaf': 0.0, 'field': 0.043478260869565216, 'food': 0.0, 'stuffed': 0.08695652173913043, 'sea': 0.043478260869565216, 'lettuce': 0.08695652173913043, 'sandwich': 0.30434782608695654, 'toll': 0.0, 'burger': 0.0, 'cheese': 0.043478260869565216, 'animal': 0.08695652173913043}",0.7876368262786968
10746,2359393,793716,http://manynames.upf.edu//2359393_793716_sandwich.png,https://cs.stanford.edu/people/rak248/VG_100K/2359393.jpg,blt,food,dish.n.02,"{'food': 0.67, 'burger': 1.0, 'sandwich': 1.0}",1.0,{'None': 1.0},2359393.jpg,"food, nutrient","[{'34': ['food', 'sandwich', 'burger']}]",sandwich,"{'burger': 0.33, 'sandwich': 1.0, 'food': 0.67}","{'burger': {'None': 0.3, 'visual': 0.7}, 'sandwich': {'None': 1.0}, 'food': {'None': 0.7, 'bounding box': 0.3}}",32,0.9375,0.3372900666170139,2,food,,"{'burger': {'burger': 1.0, 'sandwich': 1.0, 'food': 0.67}, 'sandwich': {'burger': 1.0, 'sandwich': 1.0, 'food': 0.67}, 'food': {'burger': 0.67, 'sandwich': 0.67, 'food': 1.0}}","[212, 90, 275, 251]","[246, 100, 335, 306]","{'bun': 0.027777777777777776, 'platter': 0.0, 'food': 0.05555555555555555, 'table': 0.0, 'image': 0.0, 'sub': 0.0, 'tomato': 0.027777777777777776, 'lettuce': 0.0, 'sandwich': 0.8333333333333334, 'right': 0.0, 'burger': 0.05555555555555555, 'blt': 0.0, 'plate': 0.0}","{'bun': 0.0, 'platter': 0.05555555555555555, 'food': 0.0, 'table': 0.1111111111111111, 'image': 0.05555555555555555, 'sub': 0.05555555555555555, 'tomato': 0.05555555555555555, 'lettuce': 0.05555555555555555, 'sandwich': 0.3888888888888889, 'right': 0.05555555555555555, 'burger': 0.0, 'blt': 0.1111111111111111, 'plate': 0.05555555555555555}",0.9056398292349733
18648,2390045,500781,http://manynames.upf.edu//2390045_500781_donut.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2390045.jpg,donut,food,baked_goods.n.01,"{'cake': 1.0, 'food': 1.0}",1.0,{'None': 1.0},2390045.jpg,"food, solid food","[{'29': ['donut', 'food', 'cake']}, {'3': ['plate']}]",donut,"{'plate': 0.5, 'donut': 1.0, 'food': 1.0, 'cake': 0.83}","{'plate': {'bounding box': 1.0}, 'donut': {'None': 1.0}, 'food': {'None': 1.0}, 'cake': {'visual': 0.3, 'None': 0.7}}",29,0.8620689655172413,0.7167256591148785,3,food,train,"{'plate': {'plate': 1.0, 'donut': 0.0, 'food': 0.0, 'cake': 0.0}, 'donut': {'plate': 0.0, 'donut': 1.0, 'food': 1.0, 'cake': 1.0}, 'food': {'plate': 0.0, 'donut': 1.0, 'food': 1.0, 'cake': 1.0}, 'cake': {'plate': 0.0, 'donut': 1.0, 'food': 1.0, 'cake': 1.0}}","[40, 235, 290, 205]","[29, 203, 266, 190]","{'round': 0.0, 'cake': 0.05555555555555555, 'chocolate': 0.027777777777777776, 'cup': 0.0, 'food': 0.05555555555555555, 'doughnut': 0.0, 'coffee': 0.0, 'donut': 0.6944444444444444, 'half': 0.0, 'nut': 0.027777777777777776, 'desert': 0.027777777777777776, 'plate': 0.08333333333333333, 'tea': 0.0, 'it.': 0.0, 'sweet': 0.027777777777777776}","{'round': 0.034482758620689655, 'cake': 0.0, 'chocolate': 0.13793103448275862, 'cup': 0.13793103448275862, 'food': 0.0, 'doughnut': 0.06896551724137931, 'coffee': 0.06896551724137931, 'donut': 0.20689655172413793, 'half': 0.10344827586206896, 'nut': 0.0, 'desert': 0.0, 'plate': 0.13793103448275862, 'tea': 0.06896551724137931, 'it.': 0.034482758620689655, 'sweet': 0.0}",0.5710013450005397
7563,2347356,1921211,http://manynames.upf.edu//2347356_1921211_pizza.png,https://cs.stanford.edu/people/rak248/VG_100K/2347356.jpg,pizza,food,dish.n.02,{'food': 1.0},1.0,{'None': 1.0},2347356.jpg,"food, nutrient","[{'32': ['pizza', 'food']}]",pizza,"{'pizza': 1.0, 'food': 1.0}","{'pizza': {'None': 1.0}, 'food': {'None': 1.0}}",32,0.90625,0.4488644887230293,2,food,train,"{'pizza': {'pizza': 1.0, 'food': 1.0}, 'food': {'pizza': 1.0, 'food': 1.0}}","[61, 53, 354, 236]","[66, 56, 429, 288]","{'noodles': 0.02857142857142857, 'slice': 0.0, 'pepperoni': 0.0, 'food': 0.08571428571428572, 'pizza slice': 0.02857142857142857, 'pizza': 0.8285714285714286, 'cheese': 0.0, 'plate': 0.02857142857142857, 'chicken.': 0.0}","{'noodles': 0.0, 'slice': 0.12, 'pepperoni': 0.28, 'food': 0.0, 'pizza slice': 0.0, 'pizza': 0.4, 'cheese': 0.08, 'plate': 0.08, 'chicken.': 0.04}",0.7365249762878562
