Unnamed: 0,vg_image_id,vg_object_id,image,link_vg,vg_obj_name,vg_domain,vg_synset,vg_same_object,vg_adequacy_mean,vg_inadequacy_type,vg_image_name,vg_cat,clusters,topname,adequacy_mean,inadequacy_type,total_responses,perc_top,H,N,domain,split,same_object,vg_bbox_xywh,mn_bbox_xywh,human_nouns,blip2_output
24220,2413349,3800745,http://manynames.upf.edu//2413349_3800745_couch.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2413349.jpg,couch,home,furnishing.n.02,{'sofa': 1.0},1.0,{'None': 1.0},2413349.jpg,"instrumentality, instrumentation","[{'26': ['sofa', 'couch']}, {'3': ['dress']}, {'2': ['t-shirt']}]",couch,"{'t-shirt': 0.33, 'dress': 0.33, 'couch': 1.0, 'sofa': 1.0}","{'t-shirt': {'bounding box': 1.0}, 'dress': {'bounding box': 1.0}, 'couch': {'None': 1.0}, 'sofa': {'None': 1.0}}",26,0.8076923076923077,0.7062740891876007,2,home,train,"{'t-shirt': {'t-shirt': 1.0, 'dress': 0.33, 'couch': 0.0, 'sofa': 0.0}, 'dress': {'t-shirt': 0.33, 'dress': 1.0, 'couch': 0.0, 'sofa': 0.0}, 'couch': {'t-shirt': 0.0, 'dress': 0.0, 'couch': 1.0, 'sofa': 1.0}, 'sofa': {'t-shirt': 0.0, 'dress': 0.0, 'couch': 1.0, 'sofa': 1.0}}","[183, 101, 315, 204]","[207, 111, 376, 246]","{'couch': 21, 'sofa': 5, 'dress': 3, 't-shirt': 2, 'frag': 1, 'shirt': 1, 'tennis clothes': 1, 'bat': 1, 'chair': 1}","[['the tennis racket'], ['a tennis racket'], ['a tennis racket'], ['a tennis racket'], ['a child playing tennis'], ['tennis racket'], ['a girl holding a tennis racket'], ['a young girl with a tennis racket'], ['a girl playing tennis'], [""a child's tennis racquet""]]"
10805,2359565,2588238,http://manynames.upf.edu//2359565_2588238_bench.png,https://cs.stanford.edu/people/rak248/VG_100K/2359565.jpg,bench,home,furnishing.n.02,{},1.0,{'None': 1.0},2359565.jpg,"instrumentality, instrumentation",[{'35': ['bench']}],bench,{'bench': 1.0},{'bench': {'None': 1.0}},35,1.0,0.0,1,home,train,{'bench': {'bench': 1.0}},"[17, 125, 461, 193]","[13, 142, 557, 237]","{'bench': 35, 'table': 1}","[['a bench'], ['a bench'], ['a bench'], ['this is a bench'], ['wooden bench'], ['bench'], ['bench'], ['the man standing on the bench.'], ['the wooden bench'], ['a wooden bench']]"
15054,2374834,724799,http://manynames.upf.edu//2374834_724799_toilet.png,https://cs.stanford.edu/people/rak248/VG_100K/2374834.jpg,bowl,home,vessel.n.03,{'toilet': 0.83},0.67,"{'visual': 0.3, 'linguistic': 0.2, 'None': 0.5}",2374834.jpg,"instrumentality, instrumentation",[{'32': ['toilet']}],toilet,"{'toilet': 1.0, 'bathroom': 'NA'}","{'toilet': {'None': 1.0}, 'bathroom': 'NA'}",33,0.9696969696969696,0.1959092708736049,2,home,val,"{'toilet': {'toilet': 1.0, 'bathroom': 'NA'}, 'bathroom': {'toilet': 'NA', 'bathroom': 'NA'}}","[122, 59, 241, 208]","[139, 63, 295, 255]","{'toilet': 32, 'bathroom': 1, 'unflushed toilet': 1, 'lateen': 1}","[['a toilet seat'], ['a coin'], ['toilet paper roll with money'], [''], ['money'], ['this is a toilet seat.'], ['a dirty toilet with coins in it'], ['a dollar bill.'], ['money'], ['toilet seat']]"
15829,2377649,2433333,http://manynames.upf.edu//2377649_2433333_grass.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2377649.jpg,bench,home,furnishing.n.02,{},0.0,"{'other': 0.7, 'visual': 0.3}",2377649.jpg,"instrumentality, instrumentation","[{'25': ['field', 'grass', 'pasture']}, {'3': ['cow']}]",grass,"{'cow': 0.17, 'grass': 1.0, 'field': 1.0, 'pasture': 1.0}","{'cow': {'bounding box': 1.0}, 'grass': {'None': 1.0}, 'field': {'None': 1.0}, 'pasture': {'None': 1.0}}",25,0.4,1.55352095112747,3,animals_plants,train,"{'cow': {'cow': 1.0, 'grass': 0.0, 'field': 0.0, 'pasture': 0.0}, 'grass': {'cow': 0.0, 'grass': 1.0, 'field': 1.0, 'pasture': 1.0}, 'field': {'cow': 0.0, 'grass': 1.0, 'field': 1.0, 'pasture': 1.0}, 'pasture': {'cow': 0.0, 'grass': 1.0, 'field': 1.0, 'pasture': 1.0}}","[0, 120, 499, 253]","[0, 136, 597, 309]","{'grass': 10, 'field': 9, 'pasture': 6, 'cow': 3, 'ground': 1, 'coco': 1, 'grass field': 1, 'animals': 1}","[['cows in a field'], ['a cow'], ['red cow'], ['red cows'], ['the fence'], ['red cows'], ['the animal that is on the left is a cow, the animal that is on the right is a'], ['a cow grazing in a pasture'], ['cow'], ['a herd of cows in a pasture']]"
2962,2324306,3412337,http://manynames.upf.edu//2324306_3412337_bed.png,https://cs.stanford.edu/people/rak248/VG_100K/2324306.jpg,bed,home,furnishing.n.02,"{'bench': 0.67, 'crib': 0.67}",0.67,"{'bounding box': 0.3, 'None': 0.7}",2324306.jpg,"instrumentality, instrumentation","[{'27': ['bench', 'crib', 'bed']}]",bed,"{'bench': 0.33, 'bed': 0.67, 'crib': 0.83}","{'bench': {'None': 0.3, 'visual': 0.7}, 'bed': {'bounding box': 0.3, 'None': 0.7}, 'crib': {'visual': 0.3, 'None': 0.7}}",21,0.7619047619047619,0.7918583525674836,2,home,train,"{'bench': {'bench': 1.0, 'bed': 0.67, 'crib': 1.0}, 'bed': {'bench': 0.67, 'bed': 1.0, 'crib': 0.67}, 'crib': {'bench': 1.0, 'bed': 0.67, 'crib': 1.0}}","[128, 308, 256, 191]","[107, 268, 236, 178]","{'bed': 16, 'crib': 5, 'bench': 6, 'table': 1, 'ottoman': 1, 'bassinet': 1, 'couch': 1, 'chair': 1, 'pillow': 1, 'cot': 1, 'doll': 1, 'sofa': 1}","[['this is a picture of the fireplace in a bedroom.'], ['the doll, with the name, mary'], ['the doll on the bed'], ['a wooden frame'], ['bed, picture frame, chair, fireplace, and rug'], [""an antique bed frame with a child's mattress""], ['dolls bed with painted cover'], ['a baby doll with a pillow'], ['the doll that the child sleeps with in the bed.'], [""a child's bed""]]"
8867,2352420,2032233,http://manynames.upf.edu//2352420_2032233_vase.png,https://cs.stanford.edu/people/rak248/VG_100K/2352420.jpg,vase,home,vessel.n.03,"{'jar': 0.67, 'jag': 0.67}",0.83,"{'bounding box': 0.3, 'None': 0.7}",2352420.jpg,"instrumentality, instrumentation","[{'38': ['jar', 'vase', 'jag']}]",vase,"{'jar': 0.33, 'jag': 0.17, 'vase': 0.83}","{'jar': {'visual': 0.7, 'bounding box': 0.3}, 'jag': {'visual': 0.7, 'other': 0.3}, 'vase': {'None': 0.7, 'bounding box': 0.3}}",32,1.0,0.0,1,home,train,"{'jar': {'jar': 1.0, 'jag': 0.67, 'vase': 0.67}, 'jag': {'jar': 0.67, 'jag': 1.0, 'vase': 0.67}, 'vase': {'jar': 0.67, 'jag': 0.67, 'vase': 1.0}}","[309, 0, 189, 333]","[362, 0, 233, 396]","{'vase': 32, 'jar': 4, 'jag': 2}","[['vase'], ['a vase'], ['the vase with the dragon is a jade vase with dragon designs.'], ['vase with dragons and flowers'], ['the vase with the dragon in the red box with the first name that comes to mind.'], ['the first thing that comes to mind is the red vase with the dragon.'], ['a vase of some kind.  q: which one?  a: the one with the'], ['this vase is a ""dragon"" vase'], ['vase with a dragon design on the bottom'], ['a vase with a dragon design']]"
7521,2347193,1730167,http://manynames.upf.edu//2347193_1730167_bed.png,https://cs.stanford.edu/people/rak248/VG_100K/2347193.jpg,bed,home,furnishing.n.02,{},1.0,{'None': 1.0},2347193.jpg,"instrumentality, instrumentation",[{'35': ['bed']}],bed,{'bed': 1.0},{'bed': {'None': 1.0}},35,1.0,0.0,1,home,train,{'bed': {'bed': 1.0}},"[0, 264, 373, 234]","[0, 229, 335, 216]","{'bed': 35, 'pillow': 1}","[['a suitcase'], ['a suitcase'], ['a boy with a white shirt on'], ['a little boy in a t-shirt and shorts'], ['boy in black shirt on bed'], ['a suitcase'], ['the child is playing on a bed.'], ['the white chair on the bed'], ['a pillow'], ['the pillow']]"
18659,2390099,500412,http://manynames.upf.edu//2390099_500412_table.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2390099.jpg,table,home,furnishing.n.02,{},1.0,{'None': 1.0},2390099.jpg,"instrumentality, instrumentation","[{'29': ['table']}, {'3': ['glass']}]",table,"{'glass': 0.17, 'table': 1.0}","{'glass': {'bounding box': 1.0}, 'table': {'None': 1.0}}",29,1.0,0.0,1,home,train,"{'glass': {'glass': 1.0, 'table': 0.0}, 'table': {'glass': 0.0, 'table': 1.0}}","[0, 252, 375, 250]","[0, 218, 335, 229]","{'table': 29, 'glass': 3, 'fire': 1, 'wine glass': 1, 'dinner': 1, 'desk': 1}","[['wine glass with candles on it'], ['wine glass with candle'], ['the red box with the first name that comes to mind is a wine glass'], ['the glass with the candles'], ['a wine glass'], ['this wine glass'], ['a glass of wine'], ['wine glass with wine'], ['glass of wine on a table with candles in it'], ['a wine glass']]"
19770,2395173,457228,http://manynames.upf.edu//2395173_457228_couch.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2395173.jpg,couch,home,furnishing.n.02,{'sofa': 1.0},1.0,{'None': 1.0},2395173.jpg,"instrumentality, instrumentation","[{'29': ['couch', 'sofa']}, {'6': ['cat']}]",couch,"{'cat': 0.67, 'couch': 1.0, 'sofa': 1.0}","{'cat': {'bounding box': 0.7, 'None': 0.3}, 'couch': {'None': 1.0}, 'sofa': {'None': 1.0}}",29,0.7586206896551724,0.7973265101474423,2,home,train,"{'cat': {'cat': 1.0, 'couch': 0.0, 'sofa': 0.0}, 'couch': {'cat': 0.0, 'couch': 1.0, 'sofa': 1.0}, 'sofa': {'cat': 0.0, 'couch': 1.0, 'sofa': 1.0}}","[0, 1, 365, 411]","[0, 0, 333, 374]","{'couch': 22, 'sofa': 7, 'cat': 6}","[['the cat is sitting on a black suitcase'], ['cat on the luggage'], ['a cat on top of a suitcase'], ['the cat sitting on top of the suitcase'], ['the suitcase'], ['a suitcase'], ['a black suitcase'], ['the orange cat on the suitcase'], ['a cat on a suitcase'], ['the suitcase.']]"
904,1159660,1596123,http://manynames.upf.edu//1159660_1596123_counter.png,https://cs.stanford.edu/people/rak248/VG_100K/1159660.jpg,counter,home,furnishing.n.02,"{'cupboard': 0.67, 'bar': 0.67, 'table': 0.67, 'stand': 0.67, 'cabinet': 0.67}",1.0,{'None': 1.0},1159660.jpg,"instrumentality, instrumentation","[{'32': ['counter', 'cupboard', 'cabinet', 'stand', 'table', 'bar']}]",counter,"{'cupboard': 0.33, 'counter': 1.0, 'table': 0.5, 'bar': 0.83, 'stand': 0.83, 'cabinet': 0.5}","{'cupboard': {'visual': 0.7, 'linguistic': 0.3}, 'counter': {'None': 1.0}, 'table': {'visual': 0.7, 'linguistic': 0.3}, 'bar': {'None': 0.7, 'linguistic': 0.3}, 'stand': {'None': 0.7, 'visual': 0.3}, 'cabinet': {'visual': 0.7, 'linguistic': 0.3}}",30,0.7,1.473772149591271,5,home,train,"{'cupboard': {'cupboard': 1.0, 'counter': 0.67, 'table': 0.67, 'bar': 0.67, 'stand': 0.67, 'cabinet': 1.0}, 'counter': {'cupboard': 0.67, 'counter': 1.0, 'table': 0.67, 'bar': 0.67, 'stand': 0.67, 'cabinet': 0.67}, 'table': {'cupboard': 0.67, 'counter': 0.67, 'table': 1.0, 'bar': 0.67, 'stand': 1.0, 'cabinet': 0.67}, 'bar': {'cupboard': 0.67, 'counter': 0.67, 'table': 0.67, 'bar': 1.0, 'stand': 0.67, 'cabinet': 0.67}, 'stand': {'cupboard': 0.67, 'counter': 0.67, 'table': 1.0, 'bar': 0.67, 'stand': 1.0, 'cabinet': 0.67}, 'cabinet': {'cupboard': 1.0, 'counter': 0.67, 'table': 0.67, 'bar': 0.67, 'stand': 0.67, 'cabinet': 1.0}}","[561, 254, 461, 346]","[320, 141, 275, 208]","{'counter': 21, 'table': 3, 'bar': 2, 'stand': 2, 'cabinet': 2, 'cupboard': 1, 'apple': 1, 'countertop': 1, 'desk': 1}","[['fruit stand'], ['red fruit display'], ['a stand of fruit'], ['a fruit stand with fruit and vegetables on the table'], ['the orange fruit stand with the many fruit in it.'], ['fruit stand'], ['fruit stand'], ['fruit stand'], ['fruit and vegetables in the market'], ['the fruit stand']]"
6473,2343011,928375,http://manynames.upf.edu//2343011_928375_cat.png,https://cs.stanford.edu/people/rak248/VG_100K/2343011.jpg,carpet,home,furnishing.n.02,{'floor': 1.0},0.5,"{'bounding box': 0.7, 'None': 0.3}",2343011.jpg,"instrumentality, instrumentation","[{'13': ['carpet', 'floor']}, {'13': ['cat']}, {'2': ['bowl']}]",cat,"{'carpet': 0.5, 'floor': 0.5, 'bowl': 0.17, 'cat': 0.33}","{'carpet': {'bounding box': 0.7, 'None': 0.3}, 'floor': {'bounding box': 0.7, 'None': 0.3}, 'bowl': {'bounding box': 1.0}, 'cat': {'None': 0.3, 'bounding box': 0.7}}",13,1.0,0.0,1,animals_plants,train,"{'carpet': {'carpet': 1.0, 'floor': 1.0, 'bowl': 0.0, 'cat': 0.0}, 'floor': {'carpet': 1.0, 'floor': 1.0, 'bowl': 0.0, 'cat': 0.0}, 'bowl': {'carpet': 0.0, 'floor': 0.0, 'bowl': 1.0, 'cat': 0.0}, 'cat': {'carpet': 0.0, 'floor': 0.0, 'bowl': 0.0, 'cat': 1.0}}","[0, 74, 500, 294]","[0, 81, 597, 358]","{'cat': 13, 'carpet': 7, 'floor': 6, 'bowl': 2, 'plate': 1, 'room': 1, 'animal': 1}","[['a cat eating a bowl of food'], ['the red object in the red box with the first name that comes to mind is a white cat'], ['cat'], ['a cat with a bowl'], ['a small black cat'], [''], ['a white cat'], ['a cat'], ['a cat with a red collar'], ['the white cat on the floor']]"
13442,2368992,2111821,http://manynames.upf.edu//2368992_2111821_bowl.png,https://cs.stanford.edu/people/rak248/VG_100K/2368992.jpg,bowl,home,vessel.n.03,"{'plate': 0.67, 'dish': 0.67}",0.83,"{'bounding box': 0.3, 'None': 0.7}",2368992.jpg,"instrumentality, instrumentation","[{'24': ['dish', 'plate', 'bowl']}, {'3': ['food']}]",bowl,"{'food': 0.67, 'bowl': 0.83, 'dish': 1.0, 'plate': 0.67, 'container': 'NA'}","{'food': {'None': 0.3, 'bounding box': 0.7}, 'bowl': {'None': 0.7, 'bounding box': 0.3}, 'dish': {'None': 1.0}, 'plate': {'other': 0.3, 'None': 0.7}, 'container': 'NA'}",25,0.64,1.3834651896016472,4,home,train,"{'food': {'food': 1.0, 'bowl': 0.0, 'dish': 0.0, 'plate': 0.0, 'container': 'NA'}, 'bowl': {'food': 0.0, 'bowl': 1.0, 'dish': 0.67, 'plate': 0.67, 'container': 'NA'}, 'dish': {'food': 0.0, 'bowl': 0.67, 'dish': 1.0, 'plate': 1.0, 'container': 'NA'}, 'plate': {'food': 0.0, 'bowl': 0.67, 'dish': 1.0, 'plate': 1.0, 'container': 'NA'}, 'container': {'food': 'NA', 'bowl': 'NA', 'dish': 'NA', 'plate': 'NA', 'container': 'NA'}}","[76, 141, 269, 172]","[84, 161, 328, 212]","{'bowl': 16, 'dish': 6, 'plate': 2, 'container': 1, 'food': 3, 'spaghetti': 1, 'meal': 1, 'stew': 1, 'pan': 1, 'pot': 1, 'pasta': 1, 'dinner plate': 1, 'plate of pasta': 1}","[['the dish is a pasta dish'], [""it's a bowl with food""], ['a dish of pasta with tomato sauce'], ['a large black bowl'], ['pasta in tomato sauce'], ['it is a bowl of food'], ['a fork'], ['a bowl of food, with a fork in it.'], ['a fork'], ['the object is a plate of pasta, topped with sauce and topped with a fork and spoon.']]"
259,1590,3637049,http://manynames.upf.edu//1590_3637049_table.png,https://cs.stanford.edu/people/rak248/VG_100K_2/1590.jpg,carpet,home,furnishing.n.02,{'floor': 0.83},0.75,"{'bounding box': 0.2, 'other': 0.2, 'None': 0.7}",1590.jpg,"instrumentality, instrumentation","[{'18': ['desk', 'furniture', 'table']}, {'15': ['floor', 'carpet']}]",table,"{'carpet': 0.75, 'desk': 0.33, 'floor': 0.92, 'table': 0.42, 'furniture': 0.42}","{'carpet': {'None': 0.7, 'bounding box': 0.2, 'other': 0.2}, 'desk': {'bounding box': 0.8, 'None': 0.2}, 'floor': {'None': 0.8, 'bounding box': 0.2}, 'table': {'bounding box': 0.7, 'None': 0.3}, 'furniture': {'bounding box': 0.7, 'None': 0.3}}",15,0.8666666666666667,0.5665095065529052,2,home,test,"{'carpet': {'carpet': 1.0, 'desk': 0.0, 'floor': 0.83, 'table': 0.0, 'furniture': 0.0}, 'desk': {'carpet': 0.0, 'desk': 1.0, 'floor': 0.0, 'table': 0.83, 'furniture': 0.83}, 'floor': {'carpet': 0.83, 'desk': 0.0, 'floor': 1.0, 'table': 0.0, 'furniture': 0.0}, 'table': {'carpet': 0.0, 'desk': 0.83, 'floor': 0.0, 'table': 1.0, 'furniture': 0.83}, 'furniture': {'carpet': 0.0, 'desk': 0.83, 'floor': 0.0, 'table': 0.83, 'furniture': 1.0}}","[0, 244, 796, 290]","[0, 175, 597, 223]","{'table': 13, 'furniture': 2, 'floor': 8, 'carpet': 7, 'desk': 3, 'screen': 1, 'chair': 1, 'rug': 1}","[['the conference table'], ['conference table'], ['table'], ['the conference table'], ['the table in the middle of the room'], ['conference table'], ['table'], ['table with chairs and wall display'], ['the conference table in the boardroom'], ['the table in the room with the chairs around it']]"
1275,2316056,3331294,http://manynames.upf.edu//2316056_3331294_bowl.png,https://cs.stanford.edu/people/rak248/VG_100K/2316056.jpg,bowl,home,vessel.n.03,"{'pot': 1.0, 'mug': 0.75}",0.75,"{'visual': 0.2, 'None': 0.8}",2316056.jpg,"instrumentality, instrumentation","[{'33': ['mug', 'pot', 'bowl']}]",bowl,"{'bowl': 0.75, 'pot': 0.5, 'mug': 0.88}","{'bowl': {'None': 0.8, 'visual': 0.2}, 'pot': {'visual': 0.5, 'None': 0.5}, 'mug': {'None': 0.8, 'visual': 0.2}}",33,0.8787878787878788,0.6540471842463447,3,home,val,"{'bowl': {'bowl': 1.0, 'pot': 1.0, 'mug': 0.75}, 'pot': {'bowl': 1.0, 'pot': 1.0, 'mug': 0.75}, 'mug': {'bowl': 0.75, 'pot': 0.75, 'mug': 1.0}}","[131, 302, 342, 186]","[110, 263, 313, 173]","{'bowl': 29, 'pot': 2, 'mug': 2, 'cup': 1, 'food': 1, 'glass': 1}","[['the child is eating pizza'], ['a little boy eating pizza with a spoon in front of a bowl of soup'], ['a bowl of soup'], ['the little boy eating pizza'], ['the little boy'], ['a child eating some pizza'], ['a child eating food in a small bowl'], ['a little boy eating a sandwich'], ['a young boy eating pizza in a restaurant'], ['a young boy eating a sandwich']]"
2205,2319869,997984,http://manynames.upf.edu//2319869_997984_bench.png,https://cs.stanford.edu/people/rak248/VG_100K/2319869.jpg,bench,home,furnishing.n.02,{},1.0,{'None': 1.0},2319869.jpg,"instrumentality, instrumentation",[{'33': ['bench']}],bench,"{'bench': 1.0, 'seat': 'NA'}","{'bench': {'None': 1.0}, 'seat': 'NA'}",34,0.9705882352941176,0.1914332548141933,2,home,train,"{'bench': {'bench': 1.0, 'seat': 'NA'}, 'seat': {'bench': 'NA', 'seat': 'NA'}}","[0, 267, 279, 183]","[0, 232, 256, 171]","{'bench': 33, 'seat': 1, 'bed': 1, 'chair': 1}","[['a bench'], ['the clock at the top of the hill'], ['a park bench'], ['a bench'], ['red bench, red frame, clock'], ['a bench with a clock on it'], ['a bench with a clock on it'], ['the clock tower'], ['the clock tower'], ['the clock tower']]"
9891,2356315,2330178,http://manynames.upf.edu//2356315_2330178_bird.png,https://cs.stanford.edu/people/rak248/VG_100K/2356315.jpg,lamp,home,lamp.n.01,{},0.17,{'other': 1.0},2356315.jpg,"instrumentality, instrumentation","[{'16': ['birds', 'duck', 'bird']}, {'4': ['ocean', 'water']}, {'4': ['shore', 'beach']}]",bird,"{'water': 1.0, 'beach': 0.67, 'duck': 0.33, 'ocean': 0.67, 'shore': 0.67, 'birds': 0.33, 'bird': 0.33}","{'water': {'None': 1.0}, 'beach': {'None': 0.7, 'bounding box': 0.3}, 'duck': {'None': 0.3, 'bounding box': 0.7}, 'ocean': {'None': 0.7, 'bounding box': 0.3}, 'shore': {'None': 0.7, 'bounding box': 0.3}, 'birds': {'None': 0.3, 'bounding box': 0.7}, 'bird': {'None': 0.3, 'bounding box': 0.7}}",10,1.0,0.0,1,animals_plants,train,"{'water': {'water': 1.0, 'beach': 0.33, 'duck': 0.0, 'ocean': 1.0, 'shore': 0.33, 'birds': 0.0, 'bird': 0.0}, 'beach': {'water': 0.33, 'beach': 1.0, 'duck': 0.0, 'ocean': 0.33, 'shore': 1.0, 'birds': 0.0, 'bird': 0.0}, 'duck': {'water': 0.0, 'beach': 0.0, 'duck': 1.0, 'ocean': 0.0, 'shore': 0.0, 'birds': 0.67, 'bird': 1.0}, 'ocean': {'water': 1.0, 'beach': 0.33, 'duck': 0.0, 'ocean': 1.0, 'shore': 0.33, 'birds': 0.0, 'bird': 0.0}, 'shore': {'water': 0.33, 'beach': 1.0, 'duck': 0.0, 'ocean': 0.33, 'shore': 1.0, 'birds': 0.0, 'bird': 0.0}, 'birds': {'water': 0.0, 'beach': 0.0, 'duck': 0.67, 'ocean': 0.0, 'shore': 0.0, 'birds': 1.0, 'bird': 0.67}, 'bird': {'water': 0.0, 'beach': 0.0, 'duck': 1.0, 'ocean': 0.0, 'shore': 0.0, 'birds': 0.67, 'bird': 1.0}}","[9, 33, 482, 253]","[3, 31, 559, 297]","{'bird': 10, 'birds': 4, 'water': 2, 'shore': 2, 'beach': 2, 'ocean': 2, 'duck': 2, 'sea': 1, 'peak': 1, 'sea wave': 1, 'tide': 1, 'naira': 1, 'wave': 1, 'crane': 1, 'seabird': 1}","[['a bird'], ['the two birds standing in the ocean water'], ['two sandpipers'], ['birds'], ['sanderling'], ['the sandpiper'], ['two sandpipers walking on the beach'], ['sandpipers'], ['red-winged blackbirds'], ['sandpipers']]"
8688,2351699,3587556,http://manynames.upf.edu//2351699_3587556_sink.png,https://cs.stanford.edu/people/rak248/VG_100K/2351699.jpg,cabinet,home,furnishing.n.02,"{'vanity': 1.0, 'cabinets': 1.0}",1.0,{'None': 1.0},2351699.jpg,"instrumentality, instrumentation","[{'5': ['counter', 'bathroom counter']}, {'6': ['cabinets', 'vanity']}, {'16': ['sink']}]",sink,"{'counter': 0.17, 'vanity': 1.0, 'bathroom counter': 0.17, 'cabinets': 1.0, 'sink': 0.17}","{'counter': {'bounding box': 1.0}, 'vanity': {'None': 1.0}, 'bathroom counter': {'bounding box': 1.0}, 'cabinets': {'None': 1.0}, 'sink': {'bounding box': 1.0}}",16,1.0,0.0,1,home,train,"{'counter': {'counter': 1.0, 'vanity': 0.0, 'bathroom counter': 0.67, 'cabinets': 0.0, 'sink': 0.0}, 'vanity': {'counter': 0.0, 'vanity': 1.0, 'bathroom counter': 0.0, 'cabinets': 1.0, 'sink': 0.0}, 'bathroom counter': {'counter': 0.67, 'vanity': 0.0, 'bathroom counter': 1.0, 'cabinets': 0.0, 'sink': 0.33}, 'cabinets': {'counter': 0.0, 'vanity': 1.0, 'bathroom counter': 0.0, 'cabinets': 1.0, 'sink': 0.0}, 'sink': {'counter': 0.0, 'vanity': 0.0, 'bathroom counter': 0.33, 'cabinets': 0.0, 'sink': 1.0}}","[4, 156, 306, 179]","[0, 179, 372, 220]","{'sink': 16, 'vanity': 4, 'counter': 3, 'bathroom counter': 2, 'cabinets': 2, 'lateen': 1, 'bathtub': 1, 'tie': 1, 'homesteader': 1, 'washbasin': 1, 'bathroom sink': 1, 'bottle': 1, 'stand': 1, 'washroom': 1}","[['a sink, toilet, and towel.'], ['a toilet'], ['the sink and toilet'], ['this is a toilet and a sink.'], ['a toilet and sink'], ['bathroom vanity with sink'], ['the red towel on the wall'], ['this is a sink'], ['the toilet in this picture'], ['the sink']]"
10432,2358321,3546200,http://manynames.upf.edu//2358321_3546200_chair.png,https://cs.stanford.edu/people/rak248/VG_100K/2358321.jpg,chair,home,furnishing.n.02,{},1.0,{'None': 1.0},2358321.jpg,"instrumentality, instrumentation",[{'33': ['chair']}],chair,{'chair': 1.0},{'chair': {'None': 1.0}},33,1.0,0.0,1,home,train,{'chair': {'chair': 1.0}},"[195, 208, 180, 292]","[167, 179, 168, 268]","{'chair': 33, 'dress': 1, 'office chair': 1, 'tie': 1}","[['this is a man sitting on an office chair, holding a cup of coffee.'], ['chair'], ['a man in a striped shirt holding a coffee mug'], ['a chair with a man in a suit holding a cup of coffee'], [''], ['coffee mug'], ['a person sitting on a chair in a dark room with a laptop on a desk in front of him'], ['a chair'], ['coffee mug'], ['the man is sitting on a chair']]"
18205,2387784,3829983,http://manynames.upf.edu//2387784_3829983_rug.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2387784.jpg,rug,home,furnishing.n.02,{'carpet': 1.0},1.0,{'None': 1.0},2387784.jpg,"instrumentality, instrumentation","[{'31': ['rug', 'carpet']}]",rug,"{'rug': 1.0, 'carpet': 1.0}","{'rug': {'None': 1.0}, 'carpet': {'None': 1.0}}",31,0.8064516129032258,0.708835673332196,2,home,train,"{'rug': {'rug': 1.0, 'carpet': 1.0}, 'carpet': {'rug': 1.0, 'carpet': 1.0}}","[0, 218, 374, 279]","[0, 188, 335, 256]","{'rug': 25, 'carpet': 6, 'table': 1, 'mat': 1, 'placeman': 1, 'tail': 1}","[['a dog is standing on its hind legs, while a dog is standing on its front legs in the'], ['a large brown dog with long hair'], ['the brown furry dog with the blue face'], ['the black, tan, and brown dog on the right.'], ['the black stove'], ['the object is a wooden cupboard in a kitchen'], ['the dog is trying to get the food'], ['this is a black microwave with a white handle'], ['the cat'], ['the dog is trying to jump up onto the table']]"
